Gene,Location,miR,Targetscan,Sum
Nlrp12,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Adgra2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Map3k2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,3
Olfr180,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Pth,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Abcd4,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Fam118a,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
4930412B13Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
4931429L15Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Aldh2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
4933402D24Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
4933406D12Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Hbb-b2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Plxnb2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Mthfs,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Prune1,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Abca7,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
9130024F11Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Atp1a1,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Clec16a,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Slitrk6,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
6430584L05Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Kif13a,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Card9,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
9530053A07Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Col6a4,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Alkbh4,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Glmn,Not_3UTR,mmu-miR-125b-2-3p,FALSE,2
Adgrl2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
4930556G01Rik,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Btbd7,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Frmd8,Not_3UTR,mmu-miR-125b-2-3p,FALSE,8
Cdc6,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
AY702103,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Cd34,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Il17re,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Nup85,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Dnah7a,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Myo7a,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Zfp609,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Abcb6,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Cdca8,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Fam102a,Not_3UTR,mmu-miR-125b-2-3p,FALSE,30
Fam19a2,Not_3UTR,mmu-miR-125b-2-3p,FALSE,0
Ric8b,Not_3UTR,mmu-miR-125b-2-3p,FALSE,1
