Gene,Location,miR,Targetscan,Sum
Nup210l,Not_3UTR,mmu-miR-466o-3p,FALSE,0
4933416O17Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Gm9268,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Arhgap27os3,Not_3UTR,mmu-miR-466o-3p,FALSE,1
D130017N08Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Mios,Not_3UTR,mmu-miR-466o-3p,FALSE,1
Vmn2r114,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Lrrc52,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Gm4224,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Aadacl2,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Sf3b3,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Itk,Not_3UTR,mmu-miR-466o-3p,FALSE,42
4932438A13Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Msh6,Not_3UTR,mmu-miR-466o-3p,FALSE,3
Bmyc,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Fzd3,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Fam46c,Not_3UTR,mmu-miR-466o-3p,FALSE,0
AA536875,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Atg4d,Not_3UTR,mmu-miR-466o-3p,FALSE,0
4933427D06Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Gm7714,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Mfap2,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Zfp518a,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Add1,Not_3UTR,mmu-miR-466o-3p,FALSE,1
4921513I03Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
1700007K09Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
3300005D01Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
4933427E13Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Apeh,Not_3UTR,mmu-miR-466o-3p,FALSE,0
1700041C23Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Crim1,Not_3UTR,mmu-miR-466o-3p,FALSE,0
1110015O18Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Arid3a,Not_3UTR,mmu-miR-466o-3p,FALSE,2
Abcc3,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Ubr5,Not_3UTR,mmu-miR-466o-3p,FALSE,6
Luc7l2,Not_3UTR,mmu-miR-466o-3p,FALSE,23
Traf6,Not_3UTR,mmu-miR-466o-3p,FALSE,12
Acta2,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Atp13a4,Not_3UTR,mmu-miR-466o-3p,FALSE,1
Gabarapl2,Not_3UTR,mmu-miR-466o-3p,FALSE,1
Dip2a,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Ifi202b,Not_3UTR,mmu-miR-466o-3p,FALSE,0
1700001J11Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,2
Acta1,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Cntrl,Not_3UTR,mmu-miR-466o-3p,FALSE,5
Alms1,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Fer1l5,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Olfr124,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Extl3,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Gm19424,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Ankar,Not_3UTR,mmu-miR-466o-3p,FALSE,1
4930478L05Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
9530068E07Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,24
2810442N19Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
4933427D14Rik,Not_3UTR,mmu-miR-466o-3p,FALSE,0
Olfr1428,Not_3UTR,mmu-miR-466o-3p,FALSE,0
