Gene,Location,miR,Targetscan,Sum
Sdr16c5,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
6030443J06Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Crls1,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Cdc7,Not_3UTR,mmu-let-7f-1-3p,FALSE,8
Axdnd1,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Dnah7a,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Thegl,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Setd4,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Gm13178,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
1700013F07Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
Ctcflos,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
Cacna1i,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Apba2,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Cahm,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Gm15908,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
Akap4,Not_3UTR,mmu-let-7f-1-3p,FALSE,2
Amy2a5,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Zfp862-ps,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Cdkn2aip,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
Gm14743,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Ankrd36,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Cyp2j5,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
1700047A11Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Atxn1l,Not_3UTR,mmu-let-7f-1-3p,FALSE,2
D130009I18Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
1700073E17Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
4930474G06Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Etfrf1,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Zfp287,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
3110045C21Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
Hps3,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
4921511C20Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Olfr913,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Slc5a4b,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Chd3,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Clcc1,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Olfr916,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Ift140,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
A230072C01Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Gm13088,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Ak6,Not_3UTR,mmu-let-7f-1-3p,FALSE,3
Chchd7,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
4930412C18Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,1
AA543401,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
2810442N19Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Anxa3,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Sppl2a,Not_3UTR,mmu-let-7f-1-3p,FALSE,2
Dst,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
4833417C18Rik,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
Olfr1246,Not_3UTR,mmu-let-7f-1-3p,FALSE,0
