Gene,Location,miR,Targetscan,Sum
Fbln2,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Os9,Not_3UTR,mmu-miR-129-1-3p,FALSE,3
Mrpl52,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Scn10a,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Acvr1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
H2-M5,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ms4a6d,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Vmn2r29,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ago1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Mipep,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ooep,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Art2b,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Lpin3,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
3110039I08Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
D5Ertd579e,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Nfkb2,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Spink5,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
4930463O16Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Itprip,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Eid1,Not_3UTR,mmu-miR-129-1-3p,FALSE,14
Gm14496,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
1700001K19Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Nt5c1a,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Stoml1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
BC005537,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Atp11a,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Slc26a3,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Abcb6,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ear12,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Snrnp35,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Akap8l,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Bckdk,Not_3UTR,mmu-miR-129-1-3p,FALSE,4
Lingo4,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ap3b2,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
1110036E04Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Clvs1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Cinp,Not_3UTR,mmu-miR-129-1-3p,FALSE,1
Hs3st6,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Catip,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
1110004E09Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Scaf8,Not_3UTR,mmu-miR-129-1-3p,FALSE,15
1700016L21Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Fam169b,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Gtpbp3,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Nop58,Not_3UTR,mmu-miR-129-1-3p,FALSE,3
A830029E22Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Smcp,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Hyal5,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Isoc1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ear6,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
A2m,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Apob,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Cramp1l,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Mccc1os,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Frmd4a,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Armcx1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Zfp229,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Cry1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Entpd8,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Abca9,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Ptpn23,Not_3UTR,mmu-miR-129-1-3p,FALSE,1
Dbf4,Not_3UTR,mmu-miR-129-1-3p,FALSE,2
E130215H24Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Hist1h2bh,Not_3UTR,mmu-miR-129-1-3p,FALSE,1
4930431F12Rik,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Bcl6,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Prdm5,Not_3UTR,mmu-miR-129-1-3p,FALSE,1
Cited4,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Krt82,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
Acsm1,Not_3UTR,mmu-miR-129-1-3p,FALSE,0
