Gene,Location,miR,Targetscan,Sum
Dcaf5,Not_3UTR,mmu-miR-711,FALSE,0
Bean1,Not_3UTR,mmu-miR-711,FALSE,0
Dolk,Not_3UTR,mmu-miR-711,FALSE,0
Mrgprx1,Not_3UTR,mmu-miR-711,FALSE,0
Gprin1,Not_3UTR,mmu-miR-711,FALSE,0
Mageb1,Not_3UTR,mmu-miR-711,FALSE,0
Cyp2f2,Not_3UTR,mmu-miR-711,FALSE,2
Gemin6,Not_3UTR,mmu-miR-711,FALSE,0
Ap5b1,Not_3UTR,mmu-miR-711,FALSE,0
Ciz1,Not_3UTR,mmu-miR-711,FALSE,0
Cks1b,Not_3UTR,mmu-miR-711,FALSE,0
Ihh,Not_3UTR,mmu-miR-711,FALSE,0
Gm9839,Not_3UTR,mmu-miR-711,FALSE,0
Ankrd35,Not_3UTR,mmu-miR-711,FALSE,0
Atxn7l2,Not_3UTR,mmu-miR-711,FALSE,0
Tenm2,Not_3UTR,mmu-miR-711,FALSE,0
Acsl3,Not_3UTR,mmu-miR-711,FALSE,1
Acacb,Not_3UTR,mmu-miR-711,FALSE,0
Fgf3,Not_3UTR,mmu-miR-711,FALSE,0
Map4k4,Not_3UTR,mmu-miR-711,FALSE,0
Hspg2,Not_3UTR,mmu-miR-711,FALSE,0
Baz2a,Not_3UTR,mmu-miR-711,FALSE,7
Tas2r110,Not_3UTR,mmu-miR-711,FALSE,0
Dok4,Not_3UTR,mmu-miR-711,FALSE,0
Crnn,Not_3UTR,mmu-miR-711,FALSE,0
Dut,Not_3UTR,mmu-miR-711,FALSE,8
Ank2,Not_3UTR,mmu-miR-711,FALSE,0
Ces2d-ps,Not_3UTR,mmu-miR-711,FALSE,0
Flii,Not_3UTR,mmu-miR-711,FALSE,0
Dclk2,Not_3UTR,mmu-miR-711,FALSE,0
Adck2,Not_3UTR,mmu-miR-711,FALSE,0
1500009C09Rik,Not_3UTR,mmu-miR-711,FALSE,0
Mrm1,Not_3UTR,mmu-miR-711,FALSE,0
Atg101,Not_3UTR,mmu-miR-711,FALSE,0
Col9a1,Not_3UTR,mmu-miR-711,FALSE,0
2310079G19Rik,Not_3UTR,mmu-miR-711,FALSE,0
Arnt,Not_3UTR,mmu-miR-711,FALSE,7
