Gene,Location,miR,Targetscan,Sum
Gm10696,Not_3UTR,mmu-miR-496b,FALSE,0
Pkm,Not_3UTR,mmu-miR-496b,FALSE,1
Cst12,Not_3UTR,mmu-miR-496b,FALSE,0
Wdfy4,Not_3UTR,mmu-miR-496b,FALSE,0
Avpr1a,Not_3UTR,mmu-miR-496b,FALSE,0
Slc39a7,Not_3UTR,mmu-miR-496b,FALSE,0
2010300C02Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Cdh19,Not_3UTR,mmu-miR-496b,FALSE,0
Chd5,Not_3UTR,mmu-miR-496b,FALSE,0
Tmem185a,Not_3UTR,mmu-miR-496b,FALSE,0
Adgre1,Not_3UTR,mmu-miR-496b,FALSE,0
2210016F16Rik,Not_3UTR,mmu-miR-496b,FALSE,5
4833427F10Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Vmn1r89,Not_3UTR,mmu-miR-496b,FALSE,0
Cep68,Not_3UTR,mmu-miR-496b,FALSE,0
N6amt1,Not_3UTR,mmu-miR-496b,FALSE,1
Rb1cc1,Not_3UTR,mmu-miR-496b,FALSE,0
Gm28043,Not_3UTR,mmu-miR-496b,FALSE,0
Anpep,Not_3UTR,mmu-miR-496b,FALSE,0
Parp11,Not_3UTR,mmu-miR-496b,FALSE,4
Tnks,Not_3UTR,mmu-miR-496b,FALSE,13
Chd4,Not_3UTR,mmu-miR-496b,FALSE,0
Fbxw20,Not_3UTR,mmu-miR-496b,FALSE,0
Tinf2,Not_3UTR,mmu-miR-496b,FALSE,0
1700011C11Rik,Not_3UTR,mmu-miR-496b,FALSE,0
4932438A13Rik,Not_3UTR,mmu-miR-496b,FALSE,2
Brinp2,Not_3UTR,mmu-miR-496b,FALSE,0
Adra1a,Not_3UTR,mmu-miR-496b,FALSE,0
Adgrv1,Not_3UTR,mmu-miR-496b,FALSE,1
BC004004,Not_3UTR,mmu-miR-496b,FALSE,0
Galnt1,Not_3UTR,mmu-miR-496b,FALSE,1
Gm3435,Not_3UTR,mmu-miR-496b,FALSE,0
Olfr969,Not_3UTR,mmu-miR-496b,FALSE,0
1700001C02Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Klhl13,Not_3UTR,mmu-miR-496b,FALSE,0
Dgcr8,Not_3UTR,mmu-miR-496b,FALSE,12
Gm13871,Not_3UTR,mmu-miR-496b,FALSE,0
Jph4,Not_3UTR,mmu-miR-496b,FALSE,0
Fam20a,Not_3UTR,mmu-miR-496b,FALSE,0
Frmd4a,Not_3UTR,mmu-miR-496b,FALSE,1
Olfr1201,Not_3UTR,mmu-miR-496b,FALSE,0
Olfr411,Not_3UTR,mmu-miR-496b,FALSE,0
Dhx9,Not_3UTR,mmu-miR-496b,FALSE,7
Fam149b,Not_3UTR,mmu-miR-496b,FALSE,5
Rgs4,Not_3UTR,mmu-miR-496b,FALSE,0
LOC105245869,Not_3UTR,mmu-miR-496b,FALSE,0
Pfkl,Not_3UTR,mmu-miR-496b,FALSE,15
Csde1,Not_3UTR,mmu-miR-496b,FALSE,4
Gabrr3,Not_3UTR,mmu-miR-496b,FALSE,0
2810474O19Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Mast4,Not_3UTR,mmu-miR-496b,FALSE,0
1700072I22Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Olfr1307,Not_3UTR,mmu-miR-496b,FALSE,0
B830017H08Rik,Not_3UTR,mmu-miR-496b,FALSE,1
Aqr,Not_3UTR,mmu-miR-496b,FALSE,0
Gm5134,Not_3UTR,mmu-miR-496b,FALSE,0
9530082P21Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Dnah6,Not_3UTR,mmu-miR-496b,FALSE,0
A530072M11Rik,Not_3UTR,mmu-miR-496b,FALSE,0
Mybbp1a,Not_3UTR,mmu-miR-496b,FALSE,0
Slc6a18,Not_3UTR,mmu-miR-496b,FALSE,0
Olfr1030,Not_3UTR,mmu-miR-496b,FALSE,0
Cpt1b,Not_3UTR,mmu-miR-496b,FALSE,0
Hexb,Not_3UTR,mmu-miR-496b,FALSE,1
Arvcf,Not_3UTR,mmu-miR-496b,FALSE,0
B4galt1,Not_3UTR,mmu-miR-496b,FALSE,4
