Gene,Location,miR,Targetscan,Sum
1700102P08Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
1810018F18Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Anp32b,Not_3UTR,mmu-miR-96-3p,FALSE,4
Matn1,Not_3UTR,mmu-miR-96-3p,FALSE,0
1700042O10Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Zmynd8,Not_3UTR,mmu-miR-96-3p,FALSE,0
Abraxas2,Not_3UTR,mmu-miR-96-3p,FALSE,0
Vmn1r41,Not_3UTR,mmu-miR-96-3p,FALSE,0
Kdm5b,Not_3UTR,mmu-miR-96-3p,FALSE,10
Gm4224,Not_3UTR,mmu-miR-96-3p,FALSE,0
Ckap5,Not_3UTR,mmu-miR-96-3p,FALSE,2
Gucy2c,Not_3UTR,mmu-miR-96-3p,FALSE,0
Dpt,Not_3UTR,mmu-miR-96-3p,FALSE,0
Aco1,Not_3UTR,mmu-miR-96-3p,FALSE,0
Fgl1,Not_3UTR,mmu-miR-96-3p,FALSE,0
5033404E19Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Mtrf1l,Not_3UTR,mmu-miR-96-3p,FALSE,0
Aldh1a7,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gm20139,Not_3UTR,mmu-miR-96-3p,FALSE,0
A2m,Not_3UTR,mmu-miR-96-3p,FALSE,0
Csf1,Not_3UTR,mmu-miR-96-3p,FALSE,0
Cenpi,Not_3UTR,mmu-miR-96-3p,FALSE,0
Csnk2a2,Not_3UTR,mmu-miR-96-3p,FALSE,32
Prf1,Not_3UTR,mmu-miR-96-3p,FALSE,1
Abhd3,Not_3UTR,mmu-miR-96-3p,FALSE,0
Atp1a1,Not_3UTR,mmu-miR-96-3p,FALSE,9
Fhod3,Not_3UTR,mmu-miR-96-3p,FALSE,0
Cpne2,Not_3UTR,mmu-miR-96-3p,FALSE,0
Slc2a1,Not_3UTR,mmu-miR-96-3p,FALSE,3
D14Ertd670e,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gm3002,Not_3UTR,mmu-miR-96-3p,FALSE,0
Efhb,Not_3UTR,mmu-miR-96-3p,FALSE,0
Ascc2,Not_3UTR,mmu-miR-96-3p,FALSE,2
1700072I22Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Zc3h7b,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gm4737,Not_3UTR,mmu-miR-96-3p,FALSE,3
Gpr17,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gpr22,Not_3UTR,mmu-miR-96-3p,FALSE,0
4921513I03Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
4930483O08Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Defb41,Not_3UTR,mmu-miR-96-3p,FALSE,0
A530065N20Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Arid1a,Not_3UTR,mmu-miR-96-3p,FALSE,16
9430018G01Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
4921507P07Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Scrn1,Not_3UTR,mmu-miR-96-3p,FALSE,0
Sppl2c,Not_3UTR,mmu-miR-96-3p,FALSE,0
2900079G21Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
F630028O10Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gipc1,Not_3UTR,mmu-miR-96-3p,FALSE,0
Cd36,Not_3UTR,mmu-miR-96-3p,FALSE,0
Olfr668,Not_3UTR,mmu-miR-96-3p,FALSE,0
Dnah2,Not_3UTR,mmu-miR-96-3p,FALSE,0
Dock3,Not_3UTR,mmu-miR-96-3p,FALSE,0
H2-M10.4,Not_3UTR,mmu-miR-96-3p,FALSE,0
Lrrc8b,Not_3UTR,mmu-miR-96-3p,FALSE,196
H2-M1,Not_3UTR,mmu-miR-96-3p,FALSE,0
Vmn2r72,Not_3UTR,mmu-miR-96-3p,FALSE,0
9130024F11Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
6030469F06Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Rph3a,Not_3UTR,mmu-miR-96-3p,FALSE,0
Abi2,Not_3UTR,mmu-miR-96-3p,FALSE,0
Mif4gd,Not_3UTR,mmu-miR-96-3p,FALSE,0
Pigl,Not_3UTR,mmu-miR-96-3p,FALSE,0
Olfr38,Not_3UTR,mmu-miR-96-3p,FALSE,0
4930445N18Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
4930447C04Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Pot1b,Not_3UTR,mmu-miR-96-3p,FALSE,1
2610020C07Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gm14327,Not_3UTR,mmu-miR-96-3p,FALSE,0
Lrrn2,Not_3UTR,mmu-miR-96-3p,FALSE,0
Tbck,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gm6268,Not_3UTR,mmu-miR-96-3p,FALSE,0
Atp2b4,Not_3UTR,mmu-miR-96-3p,FALSE,8
Vmn2r22,Not_3UTR,mmu-miR-96-3p,FALSE,0
Reep3,Not_3UTR,mmu-miR-96-3p,FALSE,0
Abcc8,Not_3UTR,mmu-miR-96-3p,FALSE,0
Skint4,Not_3UTR,mmu-miR-96-3p,FALSE,0
Abca13,Not_3UTR,mmu-miR-96-3p,FALSE,0
2610044O15Rik8,Not_3UTR,mmu-miR-96-3p,FALSE,0
Fbxo38,Not_3UTR,mmu-miR-96-3p,FALSE,0
Cyb5r2,Not_3UTR,mmu-miR-96-3p,FALSE,0
4930594O21Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Kcnq3,Not_3UTR,mmu-miR-96-3p,FALSE,0
Fpr-rs6,Not_3UTR,mmu-miR-96-3p,FALSE,0
Olfr1276,Not_3UTR,mmu-miR-96-3p,FALSE,0
Dpep1,Not_3UTR,mmu-miR-96-3p,FALSE,0
Tenm3,Not_3UTR,mmu-miR-96-3p,FALSE,0
Dpp8,Not_3UTR,mmu-miR-96-3p,FALSE,6
Ccdc170,Not_3UTR,mmu-miR-96-3p,FALSE,0
Atp8b5,Not_3UTR,mmu-miR-96-3p,FALSE,0
Ano10,Not_3UTR,mmu-miR-96-3p,FALSE,1
4933405O20Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Gcnt2,Not_3UTR,mmu-miR-96-3p,FALSE,0
Stk4,Not_3UTR,mmu-miR-96-3p,FALSE,0
Anxa7,Not_3UTR,mmu-miR-96-3p,FALSE,0
Adarb2,Not_3UTR,mmu-miR-96-3p,FALSE,0
4933416O17Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
Cul4a,Not_3UTR,mmu-miR-96-3p,FALSE,0
4933429O19Rik,Not_3UTR,mmu-miR-96-3p,FALSE,0
