Gene,Location,miR,Targetscan,Sum
Fsd1l,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Chp2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Prkag1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,2
1700080O16Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
4930519F16Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Larp1b,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Pi16,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
1300002E11Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
2310034O05Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Cpn1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gdnf,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Miip,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Itih4,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dlx1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gabrb1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gm884,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Lypd8,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Fam160b1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
Apba2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
C530008M17Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dpt,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Nobox,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gm2762,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Cry1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Anln,Not_3UTR,mmu-miR-450a-2-3p,FALSE,3
A2m,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Capns2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Atp8b5,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Rbm12b2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
Gsdma3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ifi202b,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Fam135b,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Kcp,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Fastkd3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,2
Ppfia1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ddx10,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
4930577N17Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ehbp1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
C230072F16Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gcm1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Tmem95,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Lce3f,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4930433I11Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Itgae,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gm7030,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Lgi4,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Vmn2r72,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Tespa1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4930432K21Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dmbt1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Arhgap23,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Duox2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dio2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Mov10,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
2700099C18Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,11
Cd180,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4930412C18Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Zscan22,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Arhgef28,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Arhgap18,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Cwf19l2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
A230108P19Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dnm3os,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Hps6,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
F8,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Arap3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Sgsm2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,4
Carf,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Matr3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ighmbp2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4930431F12Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
1700011H14Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4932429P05Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ell3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Glce,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Matk,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Fryl,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Hs6st2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
2810408A11Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Rgag1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dlg1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
Oxld1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Herc3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
1700030A11Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Agbl5,Not_3UTR,mmu-miR-450a-2-3p,FALSE,4
Flt3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Drosha,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dusp3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
Kcnh7,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Foxl1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Lpar2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
1700074P13Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Aox1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Elf1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,7
Gm7244,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Slc26a3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Gm1527,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dner,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Catsperd,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
1700031M16Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
1700056E22Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Car7,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Cd96,Not_3UTR,mmu-miR-450a-2-3p,FALSE,2
H2-Q10,Not_3UTR,mmu-miR-450a-2-3p,FALSE,3
4930407G08Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Zfp366,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Adgrl4,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
A330008L17Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,1
Lgi2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ptprf,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Arfgef3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Cxcr5,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ccdc114,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Tbrg4,Not_3UTR,mmu-miR-450a-2-3p,FALSE,2
Eif2b3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Nbeal1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Fbxo46,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Abca8b,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Leo1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,6
Tgfb1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,17
Kcnh5,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Agrp,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Abcd1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Btbd35f21,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Flt1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Ccdc150,Not_3UTR,mmu-miR-450a-2-3p,FALSE,2
Mtfmt,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Rxrb,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4930505A04Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Clec4d,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Sh3bp1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
2900079G21Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Cdca7,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4933416M06Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Tshz2,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Trh,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Wee1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
9030612E09Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Mndal,Not_3UTR,mmu-miR-450a-2-3p,FALSE,6
9130015L21Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4632428C04Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Dnmt3l,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Obsl1,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
4921507P07Rik,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
Atp2b3,Not_3UTR,mmu-miR-450a-2-3p,FALSE,0
