Gene,Location,miR,Targetscan,Sum
Commd5,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Atp8a2,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Ces2b,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Cenpl,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Nedd9,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Gm10069,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Abcc4,Not_3UTR,mmu-miR-466d-5p,FALSE,0
C3,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Casp2,Not_3UTR,mmu-miR-466d-5p,FALSE,10
4930404H11Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Sbf1,Not_3UTR,mmu-miR-466d-5p,FALSE,5
Clcn2,Not_3UTR,mmu-miR-466d-5p,FALSE,0
0610030E20Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Erbb3,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Gm1995,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Lpin2,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Dusp10,Not_3UTR,mmu-miR-466d-5p,FALSE,1
AV039307,Not_3UTR,mmu-miR-466d-5p,FALSE,0
A630072M18Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
AY702103,Not_3UTR,mmu-miR-466d-5p,FALSE,0
B3glct,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Nlrc3,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Olfr1228,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Cpsf4l,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Mmrn1,Not_3UTR,mmu-miR-466d-5p,FALSE,0
BC037704,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Uaca,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Ngef,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Il15ra,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Il17rb,Not_3UTR,mmu-miR-466d-5p,FALSE,1
Map3k3,Not_3UTR,mmu-miR-466d-5p,FALSE,12
7530416G11Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Ephb1,Not_3UTR,mmu-miR-466d-5p,FALSE,2
Ccdc120,Not_3UTR,mmu-miR-466d-5p,FALSE,0
5730435O14Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,1
Chst15,Not_3UTR,mmu-miR-466d-5p,FALSE,1
Mpdz,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Abca6,Not_3UTR,mmu-miR-466d-5p,FALSE,0
1700003M07Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
4931406C07Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Myc,Not_3UTR,mmu-miR-466d-5p,FALSE,18
A830029E22Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Gm12925,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Pdlim2,Not_3UTR,mmu-miR-466d-5p,FALSE,0
3830417A13Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
H2-M5,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Kcnj11,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Ly86,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Agap3,Not_3UTR,mmu-miR-466d-5p,FALSE,0
4921539E11Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Tex30,Not_3UTR,mmu-miR-466d-5p,FALSE,4
Clps,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Git1,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Disp1,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Olfr1168,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Ccdc187,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Mfge8,Not_3UTR,mmu-miR-466d-5p,FALSE,0
2700070H01Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
4930444P10Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
1700072B07Rik,Not_3UTR,mmu-miR-466d-5p,FALSE,0
Tspoap1,Not_3UTR,mmu-miR-466d-5p,FALSE,0
