Gene,Location,miR,Targetscan,Sum
4931430N09Rik,Not_3UTR,mmu-miR-742-3p,FALSE,0
Ddc,Not_3UTR,mmu-miR-742-3p,FALSE,0
Selenop,Not_3UTR,mmu-miR-742-3p,FALSE,0
Pmch,Not_3UTR,mmu-miR-742-3p,FALSE,0
Keg1,Not_3UTR,mmu-miR-742-3p,FALSE,0
Slc35f4,Not_3UTR,mmu-miR-742-3p,FALSE,0
A130010J15Rik,Not_3UTR,mmu-miR-742-3p,FALSE,0
Ccdc14,Not_3UTR,mmu-miR-742-3p,FALSE,0
Aox3,Not_3UTR,mmu-miR-742-3p,FALSE,0
Ppp3cc,Not_3UTR,mmu-miR-742-3p,FALSE,0
Zfp804a,Not_3UTR,mmu-miR-742-3p,FALSE,0
Kdm5d,Not_3UTR,mmu-miR-742-3p,FALSE,0
2610020C07Rik,Not_3UTR,mmu-miR-742-3p,FALSE,0
Krt1,Not_3UTR,mmu-miR-742-3p,FALSE,0
1700024B18Rik,Not_3UTR,mmu-miR-742-3p,FALSE,1
Btbd9,Not_3UTR,mmu-miR-742-3p,FALSE,0
Tmem59,Not_3UTR,mmu-miR-742-3p,FALSE,1
Ank2,Not_3UTR,mmu-miR-742-3p,FALSE,0
Gm5860,Not_3UTR,mmu-miR-742-3p,FALSE,0
4932438A13Rik,Not_3UTR,mmu-miR-742-3p,FALSE,1
BC051665,Not_3UTR,mmu-miR-742-3p,FALSE,0
Gm5086,Not_3UTR,mmu-miR-742-3p,FALSE,0
Bvht,Not_3UTR,mmu-miR-742-3p,FALSE,0
Mapkbp1,Not_3UTR,mmu-miR-742-3p,FALSE,1
Cypt8,Not_3UTR,mmu-miR-742-3p,FALSE,0
Parp12,Not_3UTR,mmu-miR-742-3p,FALSE,0
Aff2,Not_3UTR,mmu-miR-742-3p,FALSE,0
Pla2g7,Not_3UTR,mmu-miR-742-3p,FALSE,0
Gdpd1,Not_3UTR,mmu-miR-742-3p,FALSE,0
Mpdz,Not_3UTR,mmu-miR-742-3p,FALSE,0
Mtrf1,Not_3UTR,mmu-miR-742-3p,FALSE,0
Zfp341,Not_3UTR,mmu-miR-742-3p,FALSE,0
Klhl10,Not_3UTR,mmu-miR-742-3p,FALSE,0
Drosha,Not_3UTR,mmu-miR-742-3p,FALSE,0
Plxna1,Not_3UTR,mmu-miR-742-3p,FALSE,0
Aass,Not_3UTR,mmu-miR-742-3p,FALSE,0
Tmem19,Not_3UTR,mmu-miR-742-3p,FALSE,0
Lrrc10,Not_3UTR,mmu-miR-742-3p,FALSE,0
Ino80e,Not_3UTR,mmu-miR-742-3p,FALSE,0
Aspm,Not_3UTR,mmu-miR-742-3p,FALSE,0
1500009C09Rik,Not_3UTR,mmu-miR-742-3p,FALSE,0
1700028B04Rik,Not_3UTR,mmu-miR-742-3p,FALSE,0
Lancl2,Not_3UTR,mmu-miR-742-3p,FALSE,16
Chrm2,Not_3UTR,mmu-miR-742-3p,FALSE,0
9130011E15Rik,Not_3UTR,mmu-miR-742-3p,FALSE,2
Dnah7c,Not_3UTR,mmu-miR-742-3p,FALSE,1
Armt1,Not_3UTR,mmu-miR-742-3p,FALSE,2
Adamtsl1,Not_3UTR,mmu-miR-742-3p,FALSE,0
Atf3,Not_3UTR,mmu-miR-742-3p,FALSE,0
Cst11,Not_3UTR,mmu-miR-742-3p,FALSE,0
Gcat,Not_3UTR,mmu-miR-742-3p,FALSE,10
Ttc21b,Not_3UTR,mmu-miR-742-3p,FALSE,0
1700073E17Rik,Not_3UTR,mmu-miR-742-3p,FALSE,0
Ambn,Not_3UTR,mmu-miR-742-3p,FALSE,0
Kcnq1,Not_3UTR,mmu-miR-742-3p,FALSE,0
Krt5,Not_3UTR,mmu-miR-742-3p,FALSE,0
Amigo2,Not_3UTR,mmu-miR-742-3p,FALSE,0
Fscn2,Not_3UTR,mmu-miR-742-3p,FALSE,0
