Gene,Location,miR,Targetscan,Sum
Cep290,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Mup17,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
2410089E03Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
4833415N18Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Hells,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Dnah7a,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
9330117O12Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Cep162,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Uck1,Not_3UTR,mmu-miR-19b-1-5p,FALSE,1
Vps13b,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Mx2,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Cilp,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
4930480K15Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Acad10,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Fdft1,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
3110039I08Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Adgrg2,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Clspn,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
B230323A14Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Fam117b,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Cxxc4,Not_3UTR,mmu-miR-19b-1-5p,FALSE,1
E130308A19Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Efcab3,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Adam20,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Ccdc186,Not_3UTR,mmu-miR-19b-1-5p,FALSE,3
1700030F18Rik,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
Mtx3,Not_3UTR,mmu-miR-19b-1-5p,FALSE,0
