Gene,Location,miR,Targetscan,Sum
Kif18b,Not_3UTR,mmu-miR-669e-3p,FALSE,0
1700020N15Rik,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Fryl,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Hsd17b2,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Gm16938,Not_3UTR,mmu-miR-669e-3p,FALSE,1
A230072C01Rik,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Hist1h2ak,Not_3UTR,mmu-miR-669e-3p,FALSE,87
Luc7l,Not_3UTR,mmu-miR-669e-3p,FALSE,4
Akr1cl,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Olfr1360,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Gucy2g,Not_3UTR,mmu-miR-669e-3p,FALSE,0
C030034I22Rik,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Flna,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Olfr1205,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Abca16,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Ccdc180,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Cwc22,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Gm9926,Not_3UTR,mmu-miR-669e-3p,FALSE,1
Atp8b5,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Hectd1,Not_3UTR,mmu-miR-669e-3p,FALSE,14
Zfp991,Not_3UTR,mmu-miR-669e-3p,FALSE,1
Zfpm2,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Amz2,Not_3UTR,mmu-miR-669e-3p,FALSE,0
4930595M18Rik,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Cdc14b,Not_3UTR,mmu-miR-669e-3p,FALSE,2
LOC215458,Not_3UTR,mmu-miR-669e-3p,FALSE,1
Apaf1,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Olfr1055,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Camkmt,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Fat3,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Pex10,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Hells,Not_3UTR,mmu-miR-669e-3p,FALSE,19
Arid1b,Not_3UTR,mmu-miR-669e-3p,FALSE,0
Srrm1,Not_3UTR,mmu-miR-669e-3p,FALSE,6
1700003M07Rik,Not_3UTR,mmu-miR-669e-3p,FALSE,0
