Gene,Location,miR,Targetscan,Sum
Hormad1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
1500015A07Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Abcb6,Not_3UTR,mmu-miR-466h-3p,FALSE,0
H2al1n,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Arhgap27,Not_3UTR,mmu-miR-466h-3p,FALSE,0
B3galnt1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Zfas1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Pcnt,Not_3UTR,mmu-miR-466h-3p,FALSE,4
Kcnk3,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Gm4890,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Hic2,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Kcnq4,Not_3UTR,mmu-miR-466h-3p,FALSE,0
1810013L24Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,8
Hal,Not_3UTR,mmu-miR-466h-3p,FALSE,0
H1fnt,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Chst13,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Cyp26b1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Adamts10,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Asap1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Smyd5,Not_3UTR,mmu-miR-466h-3p,FALSE,5
9530051G07Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Zfp568,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Scn4a,Not_3UTR,mmu-miR-466h-3p,FALSE,0
6820408C15Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Ece1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Osbpl6,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Glis1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Fut11,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Letmd1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Ddah2,Not_3UTR,mmu-miR-466h-3p,FALSE,0
1700013F07Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
9530053A07Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Atp23,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Vars,Not_3UTR,mmu-miR-466h-3p,FALSE,18
Kctd12,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Rmdn3,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Mast2,Not_3UTR,mmu-miR-466h-3p,FALSE,0
4930478P22Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Adra2b,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Cpsf2,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Mtbp,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Flrt3,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Cldn5,Not_3UTR,mmu-miR-466h-3p,FALSE,0
8430429K09Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Ctnnd2,Not_3UTR,mmu-miR-466h-3p,FALSE,0
5430402O13Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Insrr,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Trim14,Not_3UTR,mmu-miR-466h-3p,FALSE,1
A930017M01Rik,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Igfbp1,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Tlr13,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Acad10,Not_3UTR,mmu-miR-466h-3p,FALSE,0
Ltbp3,Not_3UTR,mmu-miR-466h-3p,FALSE,0
