Gene,Location,miR,Targetscan,Sum
Acap3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Tmem35b,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ptpa,Not_3UTR,mmu-miR-486b-5p,FALSE,15
Cd34,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Palld,Not_3UTR,mmu-miR-486b-5p,FALSE,0
B3galnt2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
D430042O09Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,1
4930441H08Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ino80,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ankrd6,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Huwe1,Not_3UTR,mmu-miR-486b-5p,FALSE,16
Hook2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ano3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
2410017I17Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Cabp5,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Foxred1,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Drc3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Cpne5,Not_3UTR,mmu-miR-486b-5p,FALSE,0
2310050C09Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Epha1,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Armc3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Rbl1,Not_3UTR,mmu-miR-486b-5p,FALSE,7
Vmn2r46,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Zfp59,Not_3UTR,mmu-miR-486b-5p,FALSE,0
4933427E13Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
A630073D07Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
AI507597,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Gm13212,Not_3UTR,mmu-miR-486b-5p,FALSE,6
Adamts4,Not_3UTR,mmu-miR-486b-5p,FALSE,0
1700086L19Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
2700099C18Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,10
Dsel,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Fbxw4,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Borcs5,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Cdh9,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Flna,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Chgb,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Gigyf2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Trip11,Not_3UTR,mmu-miR-486b-5p,FALSE,21
Glb1l,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Gsap,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ankrd13b,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Mast2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Zcchc2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Erbb3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Limd1,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Aip,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ckap5,Not_3UTR,mmu-miR-486b-5p,FALSE,6
Clca1,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Chrna6,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Lilr4b,Not_3UTR,mmu-miR-486b-5p,FALSE,14
1500012K07Rik,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Carmil2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ap1g2,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Fam151a,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Add1,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Exosc6,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Map3k8,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Emilin2,Not_3UTR,mmu-miR-486b-5p,FALSE,4
Bod1l,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ints3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Samd9l,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Actrt3,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Xlr5a,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Ubap1,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Gm10037,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Kcnj16,Not_3UTR,mmu-miR-486b-5p,FALSE,0
Xdh,Not_3UTR,mmu-miR-486b-5p,FALSE,0
