Gene,Location,miR,Targetscan,Sum
2310022A10Rik,Not_3UTR,mmu-miR-683,FALSE,0
Atmin,Not_3UTR,mmu-miR-683,FALSE,0
Ltk,Not_3UTR,mmu-miR-683,FALSE,11
Arhgap40,Not_3UTR,mmu-miR-683,FALSE,0
Wapl,Not_3UTR,mmu-miR-683,FALSE,8
Gm10069,Not_3UTR,mmu-miR-683,FALSE,0
Olfr1062,Not_3UTR,mmu-miR-683,FALSE,0
6030443J06Rik,Not_3UTR,mmu-miR-683,FALSE,0
Eml2,Not_3UTR,mmu-miR-683,FALSE,0
Zc3h18,Not_3UTR,mmu-miR-683,FALSE,0
Atg16l2,Not_3UTR,mmu-miR-683,FALSE,0
Arid3a,Not_3UTR,mmu-miR-683,FALSE,0
Frmd4b,Not_3UTR,mmu-miR-683,FALSE,0
Las1l,Not_3UTR,mmu-miR-683,FALSE,0
Abcf1,Not_3UTR,mmu-miR-683,FALSE,1
Cyp4f18,Not_3UTR,mmu-miR-683,FALSE,0
Afap1l1,Not_3UTR,mmu-miR-683,FALSE,1
Numa1,Not_3UTR,mmu-miR-683,FALSE,77
Mcf2,Not_3UTR,mmu-miR-683,FALSE,0
Taf6l,Not_3UTR,mmu-miR-683,FALSE,0
4930505K14Rik,Not_3UTR,mmu-miR-683,FALSE,1
Gata6,Not_3UTR,mmu-miR-683,FALSE,0
Phactr2,Not_3UTR,mmu-miR-683,FALSE,1
E230016K23Rik,Not_3UTR,mmu-miR-683,FALSE,0
Appl1,Not_3UTR,mmu-miR-683,FALSE,0
Olfr448,Not_3UTR,mmu-miR-683,FALSE,0
Il1rn,Not_3UTR,mmu-miR-683,FALSE,0
Zfp804b,Not_3UTR,mmu-miR-683,FALSE,0
Gm10439,Not_3UTR,mmu-miR-683,FALSE,0
Adgrl2,Not_3UTR,mmu-miR-683,FALSE,0
Atp6v1d,Not_3UTR,mmu-miR-683,FALSE,0
Dfna5,Not_3UTR,mmu-miR-683,FALSE,0
Ildr2,Not_3UTR,mmu-miR-683,FALSE,0
Axin2,Not_3UTR,mmu-miR-683,FALSE,0
Hmx1,Not_3UTR,mmu-miR-683,FALSE,0
Zfp407,Not_3UTR,mmu-miR-683,FALSE,0
4930419G24Rik,Not_3UTR,mmu-miR-683,FALSE,0
0610038B21Rik,Not_3UTR,mmu-miR-683,FALSE,0
Vmn2r53,Not_3UTR,mmu-miR-683,FALSE,0
Cspp1,Not_3UTR,mmu-miR-683,FALSE,0
Cspg4,Not_3UTR,mmu-miR-683,FALSE,0
1110046J04Rik,Not_3UTR,mmu-miR-683,FALSE,0
4932414N04Rik,Not_3UTR,mmu-miR-683,FALSE,0
Sprr2h,Not_3UTR,mmu-miR-683,FALSE,1
Fgg,Not_3UTR,mmu-miR-683,FALSE,0
Ctnnd2,Not_3UTR,mmu-miR-683,FALSE,0
Lamp3,Not_3UTR,mmu-miR-683,FALSE,0
Krt4,Not_3UTR,mmu-miR-683,FALSE,0
Tert,Not_3UTR,mmu-miR-683,FALSE,0
Ifna2,Not_3UTR,mmu-miR-683,FALSE,0
4930533N22Rik,Not_3UTR,mmu-miR-683,FALSE,0
Axdnd1,Not_3UTR,mmu-miR-683,FALSE,0
Cpe,Not_3UTR,mmu-miR-683,FALSE,0
Mroh4,Not_3UTR,mmu-miR-683,FALSE,0
Cyp2ab1,Not_3UTR,mmu-miR-683,FALSE,0
Aass,Not_3UTR,mmu-miR-683,FALSE,0
Bcas1os2,Not_3UTR,mmu-miR-683,FALSE,0
Bcl2l15,Not_3UTR,mmu-miR-683,FALSE,0
7420700N18Rik,Not_3UTR,mmu-miR-683,FALSE,0
Atp2a1,Not_3UTR,mmu-miR-683,FALSE,0
Cep85l,Not_3UTR,mmu-miR-683,FALSE,3
Polr3d,Not_3UTR,mmu-miR-683,FALSE,0
1110004F10Rik,Not_3UTR,mmu-miR-683,FALSE,14
4930581F22Rik,Not_3UTR,mmu-miR-683,FALSE,0
Cntnap4,Not_3UTR,mmu-miR-683,FALSE,1
9130401M01Rik,Not_3UTR,mmu-miR-683,FALSE,0
Dazap1,Not_3UTR,mmu-miR-683,FALSE,2
Gm5071,Not_3UTR,mmu-miR-683,FALSE,0
Ahr,Not_3UTR,mmu-miR-683,FALSE,0
Tubgcp2,Not_3UTR,mmu-miR-683,FALSE,0
Ttll10,Not_3UTR,mmu-miR-683,FALSE,0
Arpc5,Not_3UTR,mmu-miR-683,FALSE,37
1700024P04Rik,Not_3UTR,mmu-miR-683,FALSE,0
Sgca,Not_3UTR,mmu-miR-683,FALSE,1
Tcf25,Not_3UTR,mmu-miR-683,FALSE,0
Lce1b,Not_3UTR,mmu-miR-683,FALSE,0
Ankzf1,Not_3UTR,mmu-miR-683,FALSE,0
Cep104,Not_3UTR,mmu-miR-683,FALSE,0
Hnrnph2,Not_3UTR,mmu-miR-683,FALSE,0
Cryl1,Not_3UTR,mmu-miR-683,FALSE,0
Macf1,Not_3UTR,mmu-miR-683,FALSE,57
Slc7a5,Not_3UTR,mmu-miR-683,FALSE,2
Lrriq1,Not_3UTR,mmu-miR-683,FALSE,0
Cfap36,Not_3UTR,mmu-miR-683,FALSE,0
Ankrd42,Not_3UTR,mmu-miR-683,FALSE,0
E330034G19Rik,Not_3UTR,mmu-miR-683,FALSE,0
Dnajc25,Not_3UTR,mmu-miR-683,FALSE,0
Tiam2,Not_3UTR,mmu-miR-683,FALSE,0
Lcmt2,Not_3UTR,mmu-miR-683,FALSE,0
Zfhx3,Not_3UTR,mmu-miR-683,FALSE,0
