Gene,Location,miR,Targetscan,Sum
Gm6164,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Brwd3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm15104,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Il33,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cep83,Not_3UTR,mmu-miR-30e-3p,FALSE,1
Cldn8,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm4788,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm5862,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Mageb1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Hars2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Col6a2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Megf9,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Tshz3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm5176,Not_3UTR,mmu-miR-30e-3p,FALSE,1
A830080D01Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Speer8-ps1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dnase1l1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Snapc4,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dmrtc2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Zfp119b,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Hivep2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Exosc1,Not_3UTR,mmu-miR-30e-3p,FALSE,15
Kctd19,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Zfc3h1,Not_3UTR,mmu-miR-30e-3p,FALSE,10
3300005D01Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Kcne3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Pcbp1,Not_3UTR,mmu-miR-30e-3p,FALSE,5
Akap12,Not_3UTR,mmu-miR-30e-3p,FALSE,0
D930020B18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm6300,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Col27a1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Baiap3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ssrp1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
1700051A21Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Arg1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Bin3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Rsf1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Exoc3,Not_3UTR,mmu-miR-30e-3p,FALSE,1
4930506A18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dnah8,Not_3UTR,mmu-miR-30e-3p,FALSE,2
Zfp322a,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Vmn1r232,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Fbxw11,Not_3UTR,mmu-miR-30e-3p,FALSE,12
Kif20a,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Olfr702,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Mis18bp1,Not_3UTR,mmu-miR-30e-3p,FALSE,16
Dtx4,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Hspa1l,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Lrrn1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gria1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ano9,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Spata31,Not_3UTR,mmu-miR-30e-3p,FALSE,0
2310069G16Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Frmd4a,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ltv1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dhrs9,Not_3UTR,mmu-miR-30e-3p,FALSE,1
A630020A06,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Fbxw16,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Patl2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
A330023F24Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Tlr13,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Col11a1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Fermt1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cops2,Not_3UTR,mmu-miR-30e-3p,FALSE,19
1700010I14Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
E130311K13Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cct2,Not_3UTR,mmu-miR-30e-3p,FALSE,3
Zc3h11a,Not_3UTR,mmu-miR-30e-3p,FALSE,26
Csad,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ifit1bl2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Plaa,Not_3UTR,mmu-miR-30e-3p,FALSE,26
A430033K04Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Rgs6,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Arel1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Actr8,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Adcy10,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ankdd1b,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Eda2r,Not_3UTR,mmu-miR-30e-3p,FALSE,0
AI115009,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4921530L21Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm15008,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Krt2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cacna1d,Not_3UTR,mmu-miR-30e-3p,FALSE,0
1700074P13Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Apool,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dsel,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Pcdhb22,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Uhrf1bp1l,Not_3UTR,mmu-miR-30e-3p,FALSE,0
1810009J06Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Gm16576,Not_3UTR,mmu-miR-30e-3p,FALSE,2
Bbs10,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Olfr339,Not_3UTR,mmu-miR-30e-3p,FALSE,0
9530059O14Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Brca1,Not_3UTR,mmu-miR-30e-3p,FALSE,3
Gm10400,Not_3UTR,mmu-miR-30e-3p,FALSE,0
2010106E10Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dhrs3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cog1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
1700006A11Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Akap17b,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Zdhhc9,Not_3UTR,mmu-miR-30e-3p,FALSE,5
Slc12a8,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Otud7a,Not_3UTR,mmu-miR-30e-3p,FALSE,0
F5,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Man2a2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Chil1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Pmpcb,Not_3UTR,mmu-miR-30e-3p,FALSE,42
2310034O05Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
1110015O18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Axdnd1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
2310057J18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
A830082K12Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
AI450353,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Pcf11,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Aldh3a1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dntt,Not_3UTR,mmu-miR-30e-3p,FALSE,0
2500002B13Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Map3k19,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Arf4,Not_3UTR,mmu-miR-30e-3p,FALSE,16
Nfat5,Not_3UTR,mmu-miR-30e-3p,FALSE,0
2610507B11Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
E330012B07Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Atp11c,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cdr2,Not_3UTR,mmu-miR-30e-3p,FALSE,33
Blnk,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930404H11Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Akap4,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930523C07Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
2210407C18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
A630012P03Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Haspin,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Myc,Not_3UTR,mmu-miR-30e-3p,FALSE,71
Cwc27,Not_3UTR,mmu-miR-30e-3p,FALSE,4
Eps15,Not_3UTR,mmu-miR-30e-3p,FALSE,1
Tdrd5,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Sdccag8,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Pcdhga10,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Zfp85os,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930402F06Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ric1,Not_3UTR,mmu-miR-30e-3p,FALSE,3
Cand1,Not_3UTR,mmu-miR-30e-3p,FALSE,4
Pih1d2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Oog2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
1700102H20Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Kidins220,Not_3UTR,mmu-miR-30e-3p,FALSE,14
Paip1,Not_3UTR,mmu-miR-30e-3p,FALSE,11
Mdh1b,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dus4l,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Kpna2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Fam47e,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Brd1,Not_3UTR,mmu-miR-30e-3p,FALSE,6
Fut8,Not_3UTR,mmu-miR-30e-3p,FALSE,22
Mark4,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Fbxw21,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930474G06Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ryk,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Racgap1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930488B22Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930503E24Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Exo1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Chrm2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Etfb,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Lrrfip1,Not_3UTR,mmu-miR-30e-3p,FALSE,1
4930524N10Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cyb5b,Not_3UTR,mmu-miR-30e-3p,FALSE,2
4930563E18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dnah6,Not_3UTR,mmu-miR-30e-3p,FALSE,0
C4bp,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Mlh3,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Aldh3b1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Acsm1,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Ccdc138,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Dock9,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Zfp709,Not_3UTR,mmu-miR-30e-3p,FALSE,20
Kif13b,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Aff4,Not_3UTR,mmu-miR-30e-3p,FALSE,8
Atl2,Not_3UTR,mmu-miR-30e-3p,FALSE,5
Slc9a9,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Prr19,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Acsl4,Not_3UTR,mmu-miR-30e-3p,FALSE,52
Lpcat2,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Cep112,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930578N18Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930581F22Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
4930583K01Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
Chd9,Not_3UTR,mmu-miR-30e-3p,FALSE,0
9930111H07Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
9230110C19Rik,Not_3UTR,mmu-miR-30e-3p,FALSE,0
AW209491,Not_3UTR,mmu-miR-30e-3p,FALSE,0
