Gene,Location,miR,Targetscan,Sum
4930477N07Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Col20a1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm6812,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Trmt11,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Inpp5k,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Entpd3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
9430038I01Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Aldh3b3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
St6galnac5,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
4933424G05Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Pou3f2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Rbbp6,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Anapc10,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cx3cl1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Enam,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fzd1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ccdc126,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Jade3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1700022A21Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Mta1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Gbp2b,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Adamts9,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fam186b,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Chchd7,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Baz2b,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1600002K03Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Golgb1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ell3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Amhr2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fas,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Atp11b,Not_3UTR,mmu-miR-29b-1-5p,FALSE,15
Ap1g1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1700092M07Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Abhd2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Akap9,Not_3UTR,mmu-miR-29b-1-5p,FALSE,16
Gm13483,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Lrpprc,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Arl15,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
AA387883,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
4931440F15Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Alb,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Tsga8,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Mlf1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Arhgef2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,8
Pck2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,2
Clstn2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cckar,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Brcc3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Hjurp,Not_3UTR,mmu-miR-29b-1-5p,FALSE,3
Acadvl,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Tppp2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Jak1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Kel,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cebpz,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Rab32,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
4930529K09Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Eif2ak1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Olfr1510,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Dpysl2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Plekhn1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Crebbp,Not_3UTR,mmu-miR-29b-1-5p,FALSE,5
Bicdl1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gcdh,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Theg,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cldn34c1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
2210013O21Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Lrrc49,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fn1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
3110040N11Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,15
Trpm6,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Dlgap5,Not_3UTR,mmu-miR-29b-1-5p,FALSE,7
Htr1d,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Prcc,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Vdac1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,3
Fut8,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Alox12b,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Maml1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ackr2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Olfr1242,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Pappa2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Brsk1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Grin2a,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Lrrc56,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Agfg1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,3
Ptprz1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fthl17f,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cysltr1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Acsbg1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Olfr969,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1700022A22Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Slc9a1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cpne3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ccnh,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Tyk2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
4930503L19Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Col5a1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Emid1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cxcl16,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Arfgap2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gon4l,Not_3UTR,mmu-miR-29b-1-5p,FALSE,14
Rfx2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ascc3,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Nipsnap1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm10666,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Olfr853,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm5607,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Grid2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1700092K14Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Atp6v0a1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,2
Gja5,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm44501,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gpr156,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
H2afy,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1700125G22Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1700129C05Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1810024B03Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm5771,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Casp8ap2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,8
2010005H15Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Itgae,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fyn,Not_3UTR,mmu-miR-29b-1-5p,FALSE,2
2900079G21Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Vmn1r173,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Atp13a5,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm5114,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Fasn,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Zfp114,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Herc1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
4833427F10Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1500012K07Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Btbd35f15,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
2810454H06Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Spryd7,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
1810055G02Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
4930417O22Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Blmh,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Pcolce,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ehmt1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Cpeb1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Dmd,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Aadat,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Casc4,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Dhx37,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ltb,Not_3UTR,mmu-miR-29b-1-5p,FALSE,63
Ets2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Bnip1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,3
Gm5861,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ces2d-ps,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
2810403A07Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Coq7,Not_3UTR,mmu-miR-29b-1-5p,FALSE,8
Dnah2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Sphkap,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ghdc,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
0610010F05Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,1
Atr,Not_3UTR,mmu-miR-29b-1-5p,FALSE,2
Lman1l,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
B230323A14Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
4921524L21Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
5730420D15Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Efl1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ankrd36,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
2010320M18Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Ccdc171,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Adamdec1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Gm14743,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Cblb,Not_3UTR,mmu-miR-29b-1-5p,FALSE,2
Adarb2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Pold1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Rbfa,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Caln1,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
Abi2,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
2310030G06Rik,Not_3UTR,mmu-miR-29b-1-5p,FALSE,0
