Gene,Location,miR,Targetscan,Sum
AI314180,Not_3UTR,mmu-miR-218-2-3p,FALSE,7
Bmp5,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Ifi209,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Cipc,Not_3UTR,mmu-miR-218-2-3p,FALSE,1
Krt42,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Ftsj3,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Gm10280,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Asb5,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Nav3,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Gm13043,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Pkib,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Orc5,Not_3UTR,mmu-miR-218-2-3p,FALSE,9
B230319C09Rik,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Filip1l,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Olfr1300-ps1,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
1810058I24Rik,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Stk31,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Acaca,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Cerkl,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Cttnbp2,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
D130040H23Rik,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Tigit,Not_3UTR,mmu-miR-218-2-3p,FALSE,6
Tmprss5,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Lpgat1,Not_3UTR,mmu-miR-218-2-3p,FALSE,10
Gm867,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Pcna,Not_3UTR,mmu-miR-218-2-3p,FALSE,4
Gm20110,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Vmn2r59,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Mob1b,Not_3UTR,mmu-miR-218-2-3p,FALSE,1
Cyp2c67,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Abcc6,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Cct6b,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Ganab,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
1700007P06Rik,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Ank,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
4933406M09Rik,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Crim1,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
F8,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
Vmn2r115,Not_3UTR,mmu-miR-218-2-3p,FALSE,0
