Gene,Location,miR,Targetscan,Sum
Qrich2,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Dcpp1,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Itpripl2,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Myo7b,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Csrp1,Not_3UTR,mmu-miR-138-1-3p,FALSE,38
Rnf135,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Daam2,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Cttnbp2,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Dmtn,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Exd1,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Noc2l,Not_3UTR,mmu-miR-138-1-3p,FALSE,3
Slc25a42,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Mmab,Not_3UTR,mmu-miR-138-1-3p,FALSE,6
Klhl34,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Poln,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Echs1,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Helz,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Atp2b3,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
B4gat1,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Cad,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Zfp451,Not_3UTR,mmu-miR-138-1-3p,FALSE,4
Def8,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Zbtb18,Not_3UTR,mmu-miR-138-1-3p,FALSE,2
Abcc10,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
AU040320,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
BC052688,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Vrk3,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Mrap,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Gm16063,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Lrrc14,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Slc10a5,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
9430038I01Rik,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Fyco1,Not_3UTR,mmu-miR-138-1-3p,FALSE,1
Ankrd13c,Not_3UTR,mmu-miR-138-1-3p,FALSE,10
Crym,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Ush2a,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Magea10,Not_3UTR,mmu-miR-138-1-3p,FALSE,0
Ap1s3,Not_3UTR,mmu-miR-138-1-3p,FALSE,2
