Gene,Location,miR,Targetscan,Sum
Dhrs7,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Cfb,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Pdgfrl,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Gucy1b2,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Ehhadh,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
2900041M22Rik,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Agbl4,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
9430007A20Rik,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Hc,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Afg3l2,Not_3UTR,mmu-miR-29b-2-5p,FALSE,1
Ces4a,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Dus4l,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Aox4,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Abcb5,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Akap8l,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
A430093F15Rik,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Armcx1,Not_3UTR,mmu-miR-29b-2-5p,FALSE,2
Tmem132e,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Sppl3,Not_3UTR,mmu-miR-29b-2-5p,FALSE,10
Il13ra2,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Ankrd17,Not_3UTR,mmu-miR-29b-2-5p,FALSE,2
Arfgef2,Not_3UTR,mmu-miR-29b-2-5p,FALSE,2
Gm15328,Not_3UTR,mmu-miR-29b-2-5p,FALSE,1
D130040H23Rik,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Mfsd11,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
9030624J02Rik,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
Dsp,Not_3UTR,mmu-miR-29b-2-5p,FALSE,0
