Gene,Location,miR,Targetscan,Sum
9530053A07Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
4930480K23Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Srpk2,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Gstm6,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Slc4a10,Not_3UTR,mmu-miR-146b-5p,FALSE,1
Gga1,Not_3UTR,mmu-miR-146b-5p,FALSE,0
E330017L17Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Got1,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Aox1,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Creb3l4,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Gpsm2,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Krt10,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Olfr1251,Not_3UTR,mmu-miR-146b-5p,FALSE,0
2010315B03Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Bnc2,Not_3UTR,mmu-miR-146b-5p,FALSE,0
4732471J01Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
L3mbtl3,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Ccdc47,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Uroc1,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Mast4,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Dkk3,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Cep290,Not_3UTR,mmu-miR-146b-5p,FALSE,0
AU022754,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Fibcd1,Not_3UTR,mmu-miR-146b-5p,FALSE,0
1600012H06Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,6
Vmn2r30,Not_3UTR,mmu-miR-146b-5p,FALSE,0
BC051142,Not_3UTR,mmu-miR-146b-5p,FALSE,0
D030025P21Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
2810474O19Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
F830016B08Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Gnb1l,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Ermp1,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Gm16367,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Dcps,Not_3UTR,mmu-miR-146b-5p,FALSE,1
Fcgrt,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Dpy19l3,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Abcc12,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Kcnh5,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Myo1a,Not_3UTR,mmu-miR-146b-5p,FALSE,0
9330162012Rik,Not_3UTR,mmu-miR-146b-5p,FALSE,0
Adam11,Not_3UTR,mmu-miR-146b-5p,FALSE,0
