Gene,Location,miR,Targetscan,Sum
Pde6a,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Dpysl2,Not_3UTR,mmu-miR-344c-5p,FALSE,27
Ms4a6b,Not_3UTR,mmu-miR-344c-5p,FALSE,3
Gbgt1,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Abca7,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Smo,Not_3UTR,mmu-miR-344c-5p,FALSE,1
Adamts10,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Vsig10l,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Xkr8,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Gm11780,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Carhsp1,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Foxd2,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Fam214a,Not_3UTR,mmu-miR-344c-5p,FALSE,12
AU019823,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Magi2,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Vmn2r24,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Olfr1216,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Gldc,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Flrt3,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Iqce,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Zfp846,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Krt15,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Furin,Not_3UTR,mmu-miR-344c-5p,FALSE,1
Iqch,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Sms,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Rit2,Not_3UTR,mmu-miR-344c-5p,FALSE,0
2900092D14Rik,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Adam30,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Pcdhb2,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Gatsl2,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Lrrc45,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Ipmk,Not_3UTR,mmu-miR-344c-5p,FALSE,0
Gm16576,Not_3UTR,mmu-miR-344c-5p,FALSE,10
Ccdc171,Not_3UTR,mmu-miR-344c-5p,FALSE,0
