Gene,Location,miR,Targetscan,Sum
Hspd1,Not_3UTR,mmu-miR-467a-5p,FALSE,1
Celsr3,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Armc4,Not_3UTR,mmu-miR-467a-5p,FALSE,0
4930549C15Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Fgf20,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Klhl23,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Fgf5,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Abcb5,Not_3UTR,mmu-miR-467a-5p,FALSE,1
4930404H11Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Kcnt1,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Eci3,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Akap6,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Nasp,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Aqp11,Not_3UTR,mmu-miR-467a-5p,FALSE,0
2700062C07Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,5
Med12,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Tubgcp3,Not_3UTR,mmu-miR-467a-5p,FALSE,6
Gm5071,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Mecom,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Cd151,Not_3UTR,mmu-miR-467a-5p,FALSE,5
Cnga4,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Cnfn,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Gm10389,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Lama2,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Calr3,Not_3UTR,mmu-miR-467a-5p,FALSE,0
4833420G17Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Aftph,Not_3UTR,mmu-miR-467a-5p,FALSE,2
Pramel3,Not_3UTR,mmu-miR-467a-5p,FALSE,0
4921501E09Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Zbbx,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Vmn2r57,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Cnot4,Not_3UTR,mmu-miR-467a-5p,FALSE,1
Odam,Not_3UTR,mmu-miR-467a-5p,FALSE,1
Jph3,Not_3UTR,mmu-miR-467a-5p,FALSE,0
2310022A10Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,1
1110008L16Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
AW011738,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Abi3bp,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Mcpt4,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Larp1b,Not_3UTR,mmu-miR-467a-5p,FALSE,0
2700089I24Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Gm10433,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Ankrd27,Not_3UTR,mmu-miR-467a-5p,FALSE,0
Srp72,Not_3UTR,mmu-miR-467a-5p,FALSE,3
2810474O19Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,4
Lrfn2,Not_3UTR,mmu-miR-467a-5p,FALSE,0
1700016H13Rik,Not_3UTR,mmu-miR-467a-5p,FALSE,0
