Gene,Location,miR,Targetscan,Sum
Bahcc1,Not_3UTR,mmu-let-7i-5p,FALSE,0
Ccr2,Not_3UTR,mmu-let-7i-5p,FALSE,14
Amy2a2,Not_3UTR,mmu-let-7i-5p,FALSE,0
Gm5615,Not_3UTR,mmu-let-7i-5p,FALSE,0
Lrpprc,Not_3UTR,mmu-let-7i-5p,FALSE,0
Bdp1,Not_3UTR,mmu-let-7i-5p,FALSE,7
1500026H17Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
Cd80,Not_3UTR,mmu-let-7i-5p,FALSE,9
Vangl1,Not_3UTR,mmu-let-7i-5p,FALSE,0
7420701I03Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
2610507B11Rik,Not_3UTR,mmu-let-7i-5p,FALSE,11
Arhgef3,Not_3UTR,mmu-let-7i-5p,FALSE,5
Anapc5,Not_3UTR,mmu-let-7i-5p,FALSE,16
Fbxo33,Not_3UTR,mmu-let-7i-5p,FALSE,2
1700073E17Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
Hcst,Not_3UTR,mmu-let-7i-5p,FALSE,0
A530065N20Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
Syt6,Not_3UTR,mmu-let-7i-5p,FALSE,0
Cyp2j11,Not_3UTR,mmu-let-7i-5p,FALSE,0
Fstl1,Not_3UTR,mmu-let-7i-5p,FALSE,0
Manea,Not_3UTR,mmu-let-7i-5p,FALSE,2
Kctd2,Not_3UTR,mmu-let-7i-5p,FALSE,0
Cdk8,Not_3UTR,mmu-let-7i-5p,FALSE,12
Aars,Not_3UTR,mmu-let-7i-5p,FALSE,6
2310034C09Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
1700072O05Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
Ccnb1,Not_3UTR,mmu-let-7i-5p,FALSE,0
Cyp4a31,Not_3UTR,mmu-let-7i-5p,FALSE,0
Gyg,Not_3UTR,mmu-let-7i-5p,FALSE,144
Cttnbp2,Not_3UTR,mmu-let-7i-5p,FALSE,0
1700010B08Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
Dmrt2,Not_3UTR,mmu-let-7i-5p,FALSE,0
Slc1a5,Not_3UTR,mmu-let-7i-5p,FALSE,29
Hist1h3d,Not_3UTR,mmu-let-7i-5p,FALSE,41
Fut11,Not_3UTR,mmu-let-7i-5p,FALSE,4
Mknk2,Not_3UTR,mmu-let-7i-5p,FALSE,26
Alg3,Not_3UTR,mmu-let-7i-5p,FALSE,1
Zfp654,Not_3UTR,mmu-let-7i-5p,FALSE,51
4930543N07Rik,Not_3UTR,mmu-let-7i-5p,FALSE,0
Zcchc16,Not_3UTR,mmu-let-7i-5p,FALSE,0
Ceacam5,Not_3UTR,mmu-let-7i-5p,FALSE,0
