Gene,Location,miR,Targetscan,Sum
Krt72,Not_3UTR,mmu-miR-669g,FALSE,0
2610528J11Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Tgfb2,Not_3UTR,mmu-miR-669g,FALSE,1
Pdzd2,Not_3UTR,mmu-miR-669g,FALSE,0
Fgfr4,Not_3UTR,mmu-miR-669g,FALSE,0
Arhgap15,Not_3UTR,mmu-miR-669g,FALSE,10
Pard3,Not_3UTR,mmu-miR-669g,FALSE,0
Magea4,Not_3UTR,mmu-miR-669g,FALSE,0
Eif5a,Not_3UTR,mmu-miR-669g,FALSE,77
Kif26b,Not_3UTR,mmu-miR-669g,FALSE,0
Atp5b,Not_3UTR,mmu-miR-669g,FALSE,5
Ear10,Not_3UTR,mmu-miR-669g,FALSE,0
Vps13b,Not_3UTR,mmu-miR-669g,FALSE,0
Rapgefl1,Not_3UTR,mmu-miR-669g,FALSE,0
Nlrp4g,Not_3UTR,mmu-miR-669g,FALSE,0
1700016H13Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Gabrg3,Not_3UTR,mmu-miR-669g,FALSE,0
Gm3893,Not_3UTR,mmu-miR-669g,FALSE,0
Alms1,Not_3UTR,mmu-miR-669g,FALSE,4
Apex1,Not_3UTR,mmu-miR-669g,FALSE,4
Tmem17,Not_3UTR,mmu-miR-669g,FALSE,0
Apobr,Not_3UTR,mmu-miR-669g,FALSE,0
Rps8,Not_3UTR,mmu-miR-669g,FALSE,3
Bag6,Not_3UTR,mmu-miR-669g,FALSE,0
Smarca5-ps,Not_3UTR,mmu-miR-669g,FALSE,1
Fbxo7,Not_3UTR,mmu-miR-669g,FALSE,3
Megf8,Not_3UTR,mmu-miR-669g,FALSE,0
Ankrd28,Not_3UTR,mmu-miR-669g,FALSE,0
Dsc3,Not_3UTR,mmu-miR-669g,FALSE,0
Med12l,Not_3UTR,mmu-miR-669g,FALSE,0
Gm17751,Not_3UTR,mmu-miR-669g,FALSE,0
Cpeb4,Not_3UTR,mmu-miR-669g,FALSE,2
Ift81,Not_3UTR,mmu-miR-669g,FALSE,0
Ash1l,Not_3UTR,mmu-miR-669g,FALSE,23
Gnptab,Not_3UTR,mmu-miR-669g,FALSE,0
Ankrd7,Not_3UTR,mmu-miR-669g,FALSE,0
Itpk1,Not_3UTR,mmu-miR-669g,FALSE,0
C2cd2,Not_3UTR,mmu-miR-669g,FALSE,0
AA792892,Not_3UTR,mmu-miR-669g,FALSE,0
Gnl2,Not_3UTR,mmu-miR-669g,FALSE,0
Zyg11a,Not_3UTR,mmu-miR-669g,FALSE,0
Lrrc34,Not_3UTR,mmu-miR-669g,FALSE,0
Celsr3,Not_3UTR,mmu-miR-669g,FALSE,0
Scamp3,Not_3UTR,mmu-miR-669g,FALSE,9
Gm4737,Not_3UTR,mmu-miR-669g,FALSE,2
Adad1,Not_3UTR,mmu-miR-669g,FALSE,1
Clec1a,Not_3UTR,mmu-miR-669g,FALSE,0
Llgl1,Not_3UTR,mmu-miR-669g,FALSE,0
Lgr6,Not_3UTR,mmu-miR-669g,FALSE,0
L1td1,Not_3UTR,mmu-miR-669g,FALSE,0
Mboat1,Not_3UTR,mmu-miR-669g,FALSE,13
2210404E10Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Ism2,Not_3UTR,mmu-miR-669g,FALSE,0
9530091C08Rik,Not_3UTR,mmu-miR-669g,FALSE,0
9930111J21Rik1,Not_3UTR,mmu-miR-669g,FALSE,0
1700028E10Rik,Not_3UTR,mmu-miR-669g,FALSE,0
1700031M16Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Scn2a,Not_3UTR,mmu-miR-669g,FALSE,0
Cct5,Not_3UTR,mmu-miR-669g,FALSE,27
1700047M11Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Mak16,Not_3UTR,mmu-miR-669g,FALSE,0
Hmgb1,Not_3UTR,mmu-miR-669g,FALSE,0
F630042J09Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Zfp433,Not_3UTR,mmu-miR-669g,FALSE,1
Cdhr2,Not_3UTR,mmu-miR-669g,FALSE,0
Clic5,Not_3UTR,mmu-miR-669g,FALSE,0
Gcm2,Not_3UTR,mmu-miR-669g,FALSE,0
Ankrd27,Not_3UTR,mmu-miR-669g,FALSE,10
Asb3,Not_3UTR,mmu-miR-669g,FALSE,8
Fam184a,Not_3UTR,mmu-miR-669g,FALSE,0
Celf1,Not_3UTR,mmu-miR-669g,FALSE,25
Ccdc125,Not_3UTR,mmu-miR-669g,FALSE,2
Olfr768,Not_3UTR,mmu-miR-669g,FALSE,0
Dock1,Not_3UTR,mmu-miR-669g,FALSE,0
Rrm2,Not_3UTR,mmu-miR-669g,FALSE,15
Fhad1,Not_3UTR,mmu-miR-669g,FALSE,0
Txn2,Not_3UTR,mmu-miR-669g,FALSE,3
Bmp5,Not_3UTR,mmu-miR-669g,FALSE,0
Arl6,Not_3UTR,mmu-miR-669g,FALSE,0
4833423E24Rik,Not_3UTR,mmu-miR-669g,FALSE,0
C1ra,Not_3UTR,mmu-miR-669g,FALSE,0
Atf7ip2,Not_3UTR,mmu-miR-669g,FALSE,0
1110008F13Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Atp6v1h,Not_3UTR,mmu-miR-669g,FALSE,10
4930502E09Rik,Not_3UTR,mmu-miR-669g,FALSE,0
2810025M15Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Kpna6,Not_3UTR,mmu-miR-669g,FALSE,0
C77080,Not_3UTR,mmu-miR-669g,FALSE,0
Notch3,Not_3UTR,mmu-miR-669g,FALSE,0
Aste1,Not_3UTR,mmu-miR-669g,FALSE,2
Dach1,Not_3UTR,mmu-miR-669g,FALSE,0
Ptprb,Not_3UTR,mmu-miR-669g,FALSE,0
Pkn3,Not_3UTR,mmu-miR-669g,FALSE,0
Atxn2,Not_3UTR,mmu-miR-669g,FALSE,0
2810049E08Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Ogdhl,Not_3UTR,mmu-miR-669g,FALSE,0
4930407I19Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Dnah5,Not_3UTR,mmu-miR-669g,FALSE,1
Spem1,Not_3UTR,mmu-miR-669g,FALSE,0
Thbs2,Not_3UTR,mmu-miR-669g,FALSE,0
Kat6b,Not_3UTR,mmu-miR-669g,FALSE,0
Krt32,Not_3UTR,mmu-miR-669g,FALSE,1
A330032B11Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Vmn1r4,Not_3UTR,mmu-miR-669g,FALSE,0
Apob,Not_3UTR,mmu-miR-669g,FALSE,0
Ggt7,Not_3UTR,mmu-miR-669g,FALSE,0
Ccdc158,Not_3UTR,mmu-miR-669g,FALSE,0
Rdh7,Not_3UTR,mmu-miR-669g,FALSE,0
Fam171a1,Not_3UTR,mmu-miR-669g,FALSE,0
4933405L10Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Hamp,Not_3UTR,mmu-miR-669g,FALSE,0
Gtf2ird2,Not_3UTR,mmu-miR-669g,FALSE,0
Col1a1,Not_3UTR,mmu-miR-669g,FALSE,0
Abca7,Not_3UTR,mmu-miR-669g,FALSE,0
Drc1,Not_3UTR,mmu-miR-669g,FALSE,0
Phgdh,Not_3UTR,mmu-miR-669g,FALSE,0
4930480K23Rik,Not_3UTR,mmu-miR-669g,FALSE,0
Rorc,Not_3UTR,mmu-miR-669g,FALSE,0
