Gene,Location,miR,Targetscan,Sum
Olfr304,Not_3UTR,mmu-miR-466l-3p,FALSE,0
4930480K15Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
5830417I10Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,1
4933404K13Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Olfr516,Not_3UTR,mmu-miR-466l-3p,FALSE,0
AU022754,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Vmn2r57,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Mpdz,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Tmprss12,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Pigu,Not_3UTR,mmu-miR-466l-3p,FALSE,0
4930520O04Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
A330069E16Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Cyp3a41a,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Gm10516,Not_3UTR,mmu-miR-466l-3p,FALSE,0
4933424G05Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
3010001F23Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
2610507B11Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
4930412C18Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
LOC432842,Not_3UTR,mmu-miR-466l-3p,FALSE,0
9330188P03Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Fam184b,Not_3UTR,mmu-miR-466l-3p,FALSE,0
2810442N19Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
4933439C10Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Vmn1r54,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Dock3,Not_3UTR,mmu-miR-466l-3p,FALSE,0
A230009B12Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Xirp2,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Serpinb6a,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Mapkapk5,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Kdm4d,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Prpf8,Not_3UTR,mmu-miR-466l-3p,FALSE,13
Vmn2r112,Not_3UTR,mmu-miR-466l-3p,FALSE,0
1110059G10Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Ppp6c,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Gm1527,Not_3UTR,mmu-miR-466l-3p,FALSE,0
1500015A07Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,2
Catsperb,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Olfr384,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Nos1,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Tas2r106,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Olfr782,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Mars2,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Adgrv1,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Helz,Not_3UTR,mmu-miR-466l-3p,FALSE,12
Mtpap,Not_3UTR,mmu-miR-466l-3p,FALSE,0
4933427D06Rik,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Alms1-ps2,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Tmem131,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Abca12,Not_3UTR,mmu-miR-466l-3p,FALSE,0
Olfr140,Not_3UTR,mmu-miR-466l-3p,FALSE,0
