Gene,Location,miR,Targetscan,Sum
Hacd3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Rexo5,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Kif1bp,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Asf1a,Not_3UTR,mmu-miR-669p-3p,FALSE,21
G6pdx,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Bod1l,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Hexdc,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Fancd2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
9530091C08Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
B3galnt2,Not_3UTR,mmu-miR-669p-3p,FALSE,13
Als2cr11,Not_3UTR,mmu-miR-669p-3p,FALSE,0
AU015228,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r11,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Mpp3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gzmg,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1112,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Igbp1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cd302,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cadps,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Mtm1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Adamts6,Not_3UTR,mmu-miR-669p-3p,FALSE,4
Gm436,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Actrt1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dfna5,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Kng1,Not_3UTR,mmu-miR-669p-3p,FALSE,1
4933402J07Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
1700086L19Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
1810006J02Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Zfp128,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm20751,Not_3UTR,mmu-miR-669p-3p,FALSE,8
1700025F24Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Lincred1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Nlrp4b,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1436,Not_3UTR,mmu-miR-669p-3p,FALSE,0
6430550D23Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Aggf1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r96,Not_3UTR,mmu-miR-669p-3p,FALSE,1
4921534H16Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Polq,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Dennd4a,Not_3UTR,mmu-miR-669p-3p,FALSE,1
AI504432,Not_3UTR,mmu-miR-669p-3p,FALSE,9
2310039L15Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Tmem248,Not_3UTR,mmu-miR-669p-3p,FALSE,0
2810474O19Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,3
3110039M20Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,1
9330188P03Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4732471J01Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4921511C20Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4930412C18Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn1r54,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cfap70,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1410,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
2210408I21Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
1700016H13Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Mtg1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Daam1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Anks1b,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm15880,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4931423N10Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm2762,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4932429P05Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm19557,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Rdh14,Not_3UTR,mmu-miR-669p-3p,FALSE,16
Vmn2r31,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ankra2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4933404K08Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Zfp944,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Mtmr2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Kbtbd3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
1700128F08Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C1s2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Rhot1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
9330117O12Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
2310057N15Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Atp13a4,Not_3UTR,mmu-miR-669p-3p,FALSE,0
5430427M07Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Aga,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm14496,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Pnpla8,Not_3UTR,mmu-miR-669p-3p,FALSE,3
Arhgap31,Not_3UTR,mmu-miR-669p-3p,FALSE,1
9030624G23Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
9130024F11Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr921,Not_3UTR,mmu-miR-669p-3p,FALSE,1
9330162012Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cenpc1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Arhgap12,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1299,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C030034I22Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cdc42bpa,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn1r101,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Obox3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Frmpd3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f11,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Klra6,Not_3UTR,mmu-miR-669p-3p,FALSE,0
A830019L24Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm5925,Not_3UTR,mmu-miR-669p-3p,FALSE,0
A930012L18Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
3110039I08Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Abi3bp,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Klkb1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Slc24a2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f4,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Aasdh,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Zfp605,Not_3UTR,mmu-miR-669p-3p,FALSE,0
A330023F24Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4930402H24Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm10767,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Spz1,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Olfr485,Not_3UTR,mmu-miR-669p-3p,FALSE,0
AU019990,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
2610028H24Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Klra21,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Adad1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Actr3,Not_3UTR,mmu-miR-669p-3p,FALSE,14
Pate2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm6568,Not_3UTR,mmu-miR-669p-3p,FALSE,59
Dsg1c,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Adam32,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dcaf6,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Cdadc1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Fkbp8,Not_3UTR,mmu-miR-669p-3p,FALSE,4
Adh6-ps1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r121,Not_3UTR,mmu-miR-669p-3p,FALSE,0
E2f3,Not_3UTR,mmu-miR-669p-3p,FALSE,13
2310061I04Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,9
Nars,Not_3UTR,mmu-miR-669p-3p,FALSE,2
Ankar,Not_3UTR,mmu-miR-669p-3p,FALSE,0
D830026I12Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ctcflos,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Zmynd8,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Styk1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Zfp81,Not_3UTR,mmu-miR-669p-3p,FALSE,12
Gm1653,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Enpp5,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ngrn,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ipo7,Not_3UTR,mmu-miR-669p-3p,FALSE,44
Appl2,Not_3UTR,mmu-miR-669p-3p,FALSE,1
9830132P13Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Pira11,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Sult2a5,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm12185,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm12018,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Slc25a46,Not_3UTR,mmu-miR-669p-3p,FALSE,20
Ceacam2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Akap11,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dr1,Not_3UTR,mmu-miR-669p-3p,FALSE,2
Pabpc1,Not_3UTR,mmu-miR-669p-3p,FALSE,7
Eral1,Not_3UTR,mmu-miR-669p-3p,FALSE,2
Gdpd4,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cyb5rl,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ints2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Alms1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Aloxe3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Lncenc1,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Alpk2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r103,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Als2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Tmem126a,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Ap5m1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Zfy2,Not_3UTR,mmu-miR-669p-3p,FALSE,3
Ank3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Pdyn,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Slc13a5,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ankrd17,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Afm,Not_3UTR,mmu-miR-669p-3p,FALSE,0
D5Ertd579e,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Lct,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Fbxw21,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ace3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Agrn,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4921501E09Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Nlrp4c,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r65,Not_3UTR,mmu-miR-669p-3p,FALSE,0
9530052E02Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Helt,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Rbm39,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Atp5a1,Not_3UTR,mmu-miR-669p-3p,FALSE,6
Arrdc5,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Nid2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
B3galt2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Pdxdc1,Not_3UTR,mmu-miR-669p-3p,FALSE,10
Fbxw22,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Fndc8,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dera,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dmtf1,Not_3UTR,mmu-miR-669p-3p,FALSE,22
Armcx4,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Brix1,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Btbd35f14,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Arrdc3,Not_3UTR,mmu-miR-669p-3p,FALSE,19
Malt1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Hnrnpll,Not_3UTR,mmu-miR-669p-3p,FALSE,3
Dennd4c,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Asah2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r101,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr394,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4930568D16Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr679,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dazl,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Csmd3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm4070,Not_3UTR,mmu-miR-669p-3p,FALSE,15
Adam6b,Not_3UTR,mmu-miR-669p-3p,FALSE,0
BC051142,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Alg13,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Slc30a9,Not_3UTR,mmu-miR-669p-3p,FALSE,0
1300002E11Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,8
H2-M2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dvl2,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Spast,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Olfr197,Not_3UTR,mmu-miR-669p-3p,FALSE,0
AU018091,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Avil,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Axdnd1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
B230311B06Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ash1l,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gbp5,Not_3UTR,mmu-miR-669p-3p,FALSE,28
Vmn2r28,Not_3UTR,mmu-miR-669p-3p,FALSE,0
A330032B11Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Aftph,Not_3UTR,mmu-miR-669p-3p,FALSE,2
1700021F05Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Olfr495,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Bbof1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Mertk,Not_3UTR,mmu-miR-669p-3p,FALSE,0
9530051G07Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm4788,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cyp26a1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r95,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Pik3cb,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ctu2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn1r215,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Nsun6,Not_3UTR,mmu-miR-669p-3p,FALSE,10
Gm10640,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dock11,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Birc6,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Oosp3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr800,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Trim8,Not_3UTR,mmu-miR-669p-3p,FALSE,0
A630020A06,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Fam208a,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Vmn2r29,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Bpifb1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Brca2,Not_3UTR,mmu-miR-669p-3p,FALSE,9
Brd7,Not_3UTR,mmu-miR-669p-3p,FALSE,16
1110015O18Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Brip1os,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Ralgapb,Not_3UTR,mmu-miR-669p-3p,FALSE,3
Brpf1,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Washc4,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Brwd1,Not_3UTR,mmu-miR-669p-3p,FALSE,3
Mapk3,Not_3UTR,mmu-miR-669p-3p,FALSE,7
Abca16,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1459,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f12,Not_3UTR,mmu-miR-669p-3p,FALSE,0
B830017H08Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Btbd35f18,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f20,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f27,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd35f5,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Btbd8,Not_3UTR,mmu-miR-669p-3p,FALSE,6
Copa,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C030023E24Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Hormad2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C130046K22Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C130060C02Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C130080G10Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C1qtnf1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1029,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ppp1r2-ps7,Not_3UTR,mmu-miR-669p-3p,FALSE,0
C630043F03Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Glmn,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cacna1d,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Gm10280,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Atp9a,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Catsper3,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Cadps2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Serpinb9c,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Canx,Not_3UTR,mmu-miR-669p-3p,FALSE,11
Btbd35f10,Not_3UTR,mmu-miR-669p-3p,FALSE,0
4932415M13Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
B430010I23Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Carmil1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Casp8ap2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr868,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Catsper2,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Catsperb,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Akt3,Not_3UTR,mmu-miR-669p-3p,FALSE,2
Btbd35f17,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Chd1,Not_3UTR,mmu-miR-669p-3p,FALSE,1
2700049A03Rik,Not_3UTR,mmu-miR-669p-3p,FALSE,1
Gzmk,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ccdc69,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Dhx57,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ifit1bl2,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Ccnt2,Not_3UTR,mmu-miR-669p-3p,FALSE,7
Mmaa,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Acot12,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Znhit1,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Fbxw15,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Smpdl3b,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Olfr1322,Not_3UTR,mmu-miR-669p-3p,FALSE,0
Snrpb2,Not_3UTR,mmu-miR-669p-3p,FALSE,5
Hoxd4,Not_3UTR,mmu-miR-669p-3p,FALSE,0
