Gene,Location,miR,Targetscan,Sum
4930455G09Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Dnajb1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Mrpl40,Not_3UTR,mmu-miR-466n-5p,FALSE,2
G630055G22Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Cryzl1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1700029H14Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Agmo,Not_3UTR,mmu-miR-466n-5p,FALSE,1
9930111J21Rik1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Dym,Not_3UTR,mmu-miR-466n-5p,FALSE,7
Heatr5a,Not_3UTR,mmu-miR-466n-5p,FALSE,1
Lmo7,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Grin1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Tsc2,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1110028F11Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Actn3,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Calhm2,Not_3UTR,mmu-miR-466n-5p,FALSE,0
4930487D11Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
B3gnt4,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Lypd6b,Not_3UTR,mmu-miR-466n-5p,FALSE,0
4933400C23Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Col6a3,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Cebpz,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Tnrc6a,Not_3UTR,mmu-miR-466n-5p,FALSE,100
4930480K15Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Kcns1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
A730046J19Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Arhgap44,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Dhx30,Not_3UTR,mmu-miR-466n-5p,FALSE,2
4930444P10Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Kif26b,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Aadacl2,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Cd2,Not_3UTR,mmu-miR-466n-5p,FALSE,9
Gm10785,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Cmya5,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Gm20756,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Adam1a,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Bcl7b,Not_3UTR,mmu-miR-466n-5p,FALSE,2
Mcpt9,Not_3UTR,mmu-miR-466n-5p,FALSE,0
4930581F22Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Fanci,Not_3UTR,mmu-miR-466n-5p,FALSE,0
A230028O05Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Col6a5,Not_3UTR,mmu-miR-466n-5p,FALSE,0
4933404O12Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Cdhr1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Hsd3b7,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Gm7444,Not_3UTR,mmu-miR-466n-5p,FALSE,0
A830011K09Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Ltbp3,Not_3UTR,mmu-miR-466n-5p,FALSE,0
AY702103,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1500012K07Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Adam10,Not_3UTR,mmu-miR-466n-5p,FALSE,4
Msantd1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Akap9,Not_3UTR,mmu-miR-466n-5p,FALSE,26
2900052N01Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Otud6a,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1700006E09Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1700010J16Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Psmd11,Not_3UTR,mmu-miR-466n-5p,FALSE,16
Gpr21,Not_3UTR,mmu-miR-466n-5p,FALSE,0
9230009I02Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Emb,Not_3UTR,mmu-miR-466n-5p,FALSE,41
Wsb1,Not_3UTR,mmu-miR-466n-5p,FALSE,15
9830132P13Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Zhx3,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1700034J05Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
1700037H04Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Ttc30b,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Vps72,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Myo19,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Ankrd13d,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Polr2m,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Gm6116,Not_3UTR,mmu-miR-466n-5p,FALSE,0
D6Ertd474e,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Abcb5,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Cct8l1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Abtb2,Not_3UTR,mmu-miR-466n-5p,FALSE,3
Xab2,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Lockd,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Gas5,Not_3UTR,mmu-miR-466n-5p,FALSE,16
Alb,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Morf4l1-ps1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
4932438A13Rik,Not_3UTR,mmu-miR-466n-5p,FALSE,1
Adgrg1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Acsbg2,Not_3UTR,mmu-miR-466n-5p,FALSE,0
B3galt1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Bbs2,Not_3UTR,mmu-miR-466n-5p,FALSE,0
Lrp1,Not_3UTR,mmu-miR-466n-5p,FALSE,0
