Gene,Location,miR,Targetscan,Sum
Olfr649,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4933406D12Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Anapc4,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Hivep2,Not_3UTR,mmu-miR-466c-3p,FALSE,2
Pkhd1l1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Gm17745,Not_3UTR,mmu-miR-466c-3p,FALSE,0
1700074P13Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Mkrn1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Acox1,Not_3UTR,mmu-miR-466c-3p,FALSE,2
1110015O18Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Sh3yl1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Afdn,Not_3UTR,mmu-miR-466c-3p,FALSE,8
Nron,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Fpr-rs6,Not_3UTR,mmu-miR-466c-3p,FALSE,0
5530401A14Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Pdcd4,Not_3UTR,mmu-miR-466c-3p,FALSE,12
Gm19395,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Cmya5,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Zbed4,Not_3UTR,mmu-miR-466c-3p,FALSE,6
4632415L05Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,34
6030443J06Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
A830011K09Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4930552N02Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4930402K13Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Cfh,Not_3UTR,mmu-miR-466c-3p,FALSE,0
1700001F09Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Gm19424,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Arl3,Not_3UTR,mmu-miR-466c-3p,FALSE,1
A730082K24Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Abcg8,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Gm19299,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4930519F24Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Timd2,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Efcab14,Not_3UTR,mmu-miR-466c-3p,FALSE,0
A230028O05Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Gm11733,Not_3UTR,mmu-miR-466c-3p,FALSE,0
2810403D21Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,3
Atp8b1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4732491K20Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4933436I01Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Dhx36,Not_3UTR,mmu-miR-466c-3p,FALSE,2
4921534H16Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Adam12,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Flt1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4921524L21Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Rfx5,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4930455B14Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Pramel1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Kcnh7,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Zfp964,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Fchsd2,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Kif3b,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4930577N17Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4831407H17Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Abca16,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Bdh2,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4933411E08Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Adamts12,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Vmn2r60,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Gm609,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Cfap43,Not_3UTR,mmu-miR-466c-3p,FALSE,0
A330069E16Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
1300002E11Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,3
2900052N01Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Rasl2-9,Not_3UTR,mmu-miR-466c-3p,FALSE,0
5730405O15Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
5730420D15Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
5830417I10Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
5930438M14Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Acad11,Not_3UTR,mmu-miR-466c-3p,FALSE,1
4930453L07Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,1
9030612E09Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
9130011E15Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,4
Rad51ap2,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Actrt1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Tas2r137,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Fam20b,Not_3UTR,mmu-miR-466c-3p,FALSE,0
4930440C22Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Mga,Not_3UTR,mmu-miR-466c-3p,FALSE,5
4933400C23Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
9530026P05Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Acsl1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Casq1,Not_3UTR,mmu-miR-466c-3p,FALSE,0
9930111H07Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Lrfn1,Not_3UTR,mmu-miR-466c-3p,FALSE,2
A330023F24Rik,Not_3UTR,mmu-miR-466c-3p,FALSE,0
Fbxl4,Not_3UTR,mmu-miR-466c-3p,FALSE,0
