Gene,Location,miR,Targetscan,Sum
Cyp21a1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
1700095B10Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
4933436E23Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
4930552N02Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Arhgap39,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Magee2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Mdn1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,4
Tecta,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Hspbap1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
2900079G21Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Ddn,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
4732491K20Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Mtfr1l,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
1700047I17Rik2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,35
St3gal3,Not_3UTR,mmu-miR-92a-1-5p,FALSE,2
Tex15,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Gm13040,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Yars2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
A330070K13Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Larp4,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Col20a1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Plekhg2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Cep85,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
2310061N02Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Dlgap5,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Ffar4,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Hgs,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Cd164,Not_3UTR,mmu-miR-92a-1-5p,FALSE,4
Fras1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Kidins220,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Acsf3,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Ctbp2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Fmo3,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Zdhhc14,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Sec13,Not_3UTR,mmu-miR-92a-1-5p,FALSE,1
Epha6,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Olfr1046,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Celsr3,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Emilin1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Adgra3,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Vmn1r88,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Csmd3,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Acrbp,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
1700094M24Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Serpinb6b,Not_3UTR,mmu-miR-92a-1-5p,FALSE,1
6330408A02Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
1810055G02Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
1110008L16Rik,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Noct,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Il12rb2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Col12a1,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Gm7457,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Ppfia4,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Map3k8,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Pms2,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
Apol6,Not_3UTR,mmu-miR-92a-1-5p,FALSE,0
