Gene,Location,miR,Targetscan,Sum
Masp1,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Kif20b,Not_3UTR,mmu-miR-142a-3p,FALSE,6
Lgi2,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Gm10069,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Adnp2,Not_3UTR,mmu-miR-142a-3p,FALSE,26
Plin4,Not_3UTR,mmu-miR-142a-3p,FALSE,0
1700040L02Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Dsg4,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Ces1g,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Exoc4,Not_3UTR,mmu-miR-142a-3p,FALSE,1
Efhc1,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Olfr678,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Ces2e,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Fam135b,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Eml2,Not_3UTR,mmu-miR-142a-3p,FALSE,11
Afap1,Not_3UTR,mmu-miR-142a-3p,FALSE,1
1700017J07Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Lama5,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Vipr2,Not_3UTR,mmu-miR-142a-3p,FALSE,0
2700060E02Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,176
Afg3l1,Not_3UTR,mmu-miR-142a-3p,FALSE,8
Mboat7,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Gm5936,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Aoc3,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Gm12339,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Frs2,Not_3UTR,mmu-miR-142a-3p,FALSE,125
Bcl6,Not_3UTR,mmu-miR-142a-3p,FALSE,14
Appl2,Not_3UTR,mmu-miR-142a-3p,FALSE,32
Iqgap3,Not_3UTR,mmu-miR-142a-3p,FALSE,24
Abca13,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Btg1-ps1,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Faah,Not_3UTR,mmu-miR-142a-3p,FALSE,13
Exo1,Not_3UTR,mmu-miR-142a-3p,FALSE,9
Ccdc14,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Epha6,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Gpc3,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Col27a1,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Abi3bp,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Metap2,Not_3UTR,mmu-miR-142a-3p,FALSE,110
Dusp5,Not_3UTR,mmu-miR-142a-3p,FALSE,154
Prpf39,Not_3UTR,mmu-miR-142a-3p,FALSE,50
9230110F15Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Cyp2c55,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Mcoln3,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Kctd3,Not_3UTR,mmu-miR-142a-3p,FALSE,0
B230307C23Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,4
Ucn3,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Nlrp9b,Not_3UTR,mmu-miR-142a-3p,FALSE,2
Scaf1,Not_3UTR,mmu-miR-142a-3p,FALSE,232
2410089E03Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,37
Mgrn1,Not_3UTR,mmu-miR-142a-3p,FALSE,5
Casp2,Not_3UTR,mmu-miR-142a-3p,FALSE,11
Banp,Not_3UTR,mmu-miR-142a-3p,FALSE,5
Olfr1202,Not_3UTR,mmu-miR-142a-3p,FALSE,0
4931406P16Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,11
Ccdc89,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Olfr1279,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Adam39,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Mroh2a,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Tubgcp5,Not_3UTR,mmu-miR-142a-3p,FALSE,26
Art2b,Not_3UTR,mmu-miR-142a-3p,FALSE,1
1700099I09Rik,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Glra3,Not_3UTR,mmu-miR-142a-3p,FALSE,0
Olfr1389,Not_3UTR,mmu-miR-142a-3p,FALSE,1
