Gene,Location,miR,Targetscan,Sum
Lsm12,Not_3UTR,mmu-miR-669h-5p,FALSE,1
Klra1,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Adamts7,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Cxadr,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gm6559,Not_3UTR,mmu-miR-669h-5p,FALSE,0
4921531C22Rik,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gba2,Not_3UTR,mmu-miR-669h-5p,FALSE,5
Herc2,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Fancc,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Lrp12,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gtf3c1,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Ddx58,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gsdma,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Lhcgr,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Arel1,Not_3UTR,mmu-miR-669h-5p,FALSE,14
Lysmd4,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gng10,Not_3UTR,mmu-miR-669h-5p,FALSE,0
1700023F06Rik,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Dmpk,Not_3UTR,mmu-miR-669h-5p,FALSE,0
BC061212,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Habp2,Not_3UTR,mmu-miR-669h-5p,FALSE,0
4931406P16Rik,Not_3UTR,mmu-miR-669h-5p,FALSE,7
Epm2a,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gm15455,Not_3UTR,mmu-miR-669h-5p,FALSE,0
4931440F15Rik,Not_3UTR,mmu-miR-669h-5p,FALSE,0
9330020H09Rik,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Akap9,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Btbd35f18,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Gabbr2,Not_3UTR,mmu-miR-669h-5p,FALSE,1
Dnm3os,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Dydc1,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Hsf4,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Appl1,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Agxt,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Cd44,Not_3UTR,mmu-miR-669h-5p,FALSE,0
Zfp759,Not_3UTR,mmu-miR-669h-5p,FALSE,0
