Gene,Location,miR,Targetscan,Sum
4930417O22Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Klhl31,Not_3UTR,mmu-miR-21b,FALSE,0
Ifi214,Not_3UTR,mmu-miR-21b,FALSE,0
Cd55,Not_3UTR,mmu-miR-21b,FALSE,0
1700011B04Rik,Not_3UTR,mmu-miR-21b,FALSE,0
5031434O11Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Ifi202b,Not_3UTR,mmu-miR-21b,FALSE,0
Gal3st4,Not_3UTR,mmu-miR-21b,FALSE,0
Igf2r,Not_3UTR,mmu-miR-21b,FALSE,1
Prokr2,Not_3UTR,mmu-miR-21b,FALSE,0
1700121L16Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Dmgdh,Not_3UTR,mmu-miR-21b,FALSE,0
Gm13102,Not_3UTR,mmu-miR-21b,FALSE,0
Abca12,Not_3UTR,mmu-miR-21b,FALSE,0
Slc28a3,Not_3UTR,mmu-miR-21b,FALSE,0
Enam,Not_3UTR,mmu-miR-21b,FALSE,1
Ankhd1,Not_3UTR,mmu-miR-21b,FALSE,1
Trpm6,Not_3UTR,mmu-miR-21b,FALSE,0
Lincred1,Not_3UTR,mmu-miR-21b,FALSE,0
Asic2,Not_3UTR,mmu-miR-21b,FALSE,0
4921539E11Rik,Not_3UTR,mmu-miR-21b,FALSE,0
1700029M20Rik,Not_3UTR,mmu-miR-21b,FALSE,0
1700003I22Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Nipsnap1,Not_3UTR,mmu-miR-21b,FALSE,0
1700054K19Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Zfp668,Not_3UTR,mmu-miR-21b,FALSE,2
Mios,Not_3UTR,mmu-miR-21b,FALSE,0
1700017D01Rik,Not_3UTR,mmu-miR-21b,FALSE,1
Atp8a2,Not_3UTR,mmu-miR-21b,FALSE,0
Kif23,Not_3UTR,mmu-miR-21b,FALSE,17
4930519D14Rik,Not_3UTR,mmu-miR-21b,FALSE,0
1700028E10Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Dnajc13,Not_3UTR,mmu-miR-21b,FALSE,0
Ccng2,Not_3UTR,mmu-miR-21b,FALSE,4
1700047L14Rik,Not_3UTR,mmu-miR-21b,FALSE,3
4930503L19Rik,Not_3UTR,mmu-miR-21b,FALSE,2
Lrba,Not_3UTR,mmu-miR-21b,FALSE,22
Dync2h1,Not_3UTR,mmu-miR-21b,FALSE,0
Adad1,Not_3UTR,mmu-miR-21b,FALSE,0
Gm9926,Not_3UTR,mmu-miR-21b,FALSE,0
4921511C20Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Igsf9,Not_3UTR,mmu-miR-21b,FALSE,0
Itih2,Not_3UTR,mmu-miR-21b,FALSE,0
BC053393,Not_3UTR,mmu-miR-21b,FALSE,0
Dhx36,Not_3UTR,mmu-miR-21b,FALSE,0
Asap1,Not_3UTR,mmu-miR-21b,FALSE,2
Cyp2c40,Not_3UTR,mmu-miR-21b,FALSE,0
AA536875,Not_3UTR,mmu-miR-21b,FALSE,0
4632415L05Rik,Not_3UTR,mmu-miR-21b,FALSE,10
Dmbt1,Not_3UTR,mmu-miR-21b,FALSE,0
Tsnaxip1,Not_3UTR,mmu-miR-21b,FALSE,0
Inpp5f,Not_3UTR,mmu-miR-21b,FALSE,0
Kcnj1,Not_3UTR,mmu-miR-21b,FALSE,0
4930402F11Rik,Not_3UTR,mmu-miR-21b,FALSE,0
4930404H11Rik,Not_3UTR,mmu-miR-21b,FALSE,0
4930429B21Rik,Not_3UTR,mmu-miR-21b,FALSE,1
Ckap5,Not_3UTR,mmu-miR-21b,FALSE,7
2410017I17Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Itih4,Not_3UTR,mmu-miR-21b,FALSE,0
4930451G09Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Grm8,Not_3UTR,mmu-miR-21b,FALSE,0
Bend5,Not_3UTR,mmu-miR-21b,FALSE,0
Bbs12,Not_3UTR,mmu-miR-21b,FALSE,0
Fanci,Not_3UTR,mmu-miR-21b,FALSE,0
4930524N10Rik,Not_3UTR,mmu-miR-21b,FALSE,0
Cfap46,Not_3UTR,mmu-miR-21b,FALSE,0
Ino80dos,Not_3UTR,mmu-miR-21b,FALSE,0
