Gene,Location,miR,Targetscan,Sum
Cacna1a,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Fbxo11,Not_3UTR,mmu-miR-344e-5p,FALSE,2
Cts7,Not_3UTR,mmu-miR-344e-5p,FALSE,0
AI597479,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Slc25a29,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Mdn1,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Pot1a,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Uspl1,Not_3UTR,mmu-miR-344e-5p,FALSE,18
Ap1s1,Not_3UTR,mmu-miR-344e-5p,FALSE,9
Camsap2,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Chmp7,Not_3UTR,mmu-miR-344e-5p,FALSE,3
Actg1,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Actr3,Not_3UTR,mmu-miR-344e-5p,FALSE,22
B4galt5,Not_3UTR,mmu-miR-344e-5p,FALSE,11
Mmachc,Not_3UTR,mmu-miR-344e-5p,FALSE,0
1500012K07Rik,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Cfap52,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Ahcyl1,Not_3UTR,mmu-miR-344e-5p,FALSE,39
Tmprss9,Not_3UTR,mmu-miR-344e-5p,FALSE,0
1700027A15Rik,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Gmnn,Not_3UTR,mmu-miR-344e-5p,FALSE,11
Hao2,Not_3UTR,mmu-miR-344e-5p,FALSE,0
1300017J02Rik,Not_3UTR,mmu-miR-344e-5p,FALSE,0
C030018K13Rik,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Copg2,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Frg2f1,Not_3UTR,mmu-miR-344e-5p,FALSE,1
Abca7,Not_3UTR,mmu-miR-344e-5p,FALSE,0
A330023F24Rik,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Dnaaf2,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Atad5,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Ankrd26,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Nagk,Not_3UTR,mmu-miR-344e-5p,FALSE,0
Dennd1a,Not_3UTR,mmu-miR-344e-5p,FALSE,0
4930550C14Rik,Not_3UTR,mmu-miR-344e-5p,FALSE,0
