Gene,Location,miR,Targetscan,Sum
Hbp1,Not_3UTR,mmu-miR-291b-5p,FALSE,8
Hacd3,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Bpifb4,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Tnfaip8l3,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Kif11,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Kcns1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Dkc1,Not_3UTR,mmu-miR-291b-5p,FALSE,39
Gdf11,Not_3UTR,mmu-miR-291b-5p,FALSE,0
4930563F08Rik,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Mcpt9,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Arl13a,Not_3UTR,mmu-miR-291b-5p,FALSE,0
B230319C09Rik,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Adamts3,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Ezh1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Dhrs7b,Not_3UTR,mmu-miR-291b-5p,FALSE,9
Gm6525,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Dsg2,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Eef1g,Not_3UTR,mmu-miR-291b-5p,FALSE,28
Ltbp4,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Mbd3l2,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Pcnx,Not_3UTR,mmu-miR-291b-5p,FALSE,7
Hpx,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Amer1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Dok2,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Gmcl1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Cyp4f16,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Lipf,Not_3UTR,mmu-miR-291b-5p,FALSE,1
Acacb,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Fibin,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Gm996,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Arfgef3,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Slc17a1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Lrrc2,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Mgrn1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
BC061212,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Col12a1,Not_3UTR,mmu-miR-291b-5p,FALSE,0
Rab18,Not_3UTR,mmu-miR-291b-5p,FALSE,1
Abcb9,Not_3UTR,mmu-miR-291b-5p,FALSE,0
