Gene,Location,miR,Targetscan,Sum
Wnk2,Not_3UTR,mmu-miR-28c,FALSE,0
Dcp1a,Not_3UTR,mmu-miR-28c,FALSE,2
Cyp2a12,Not_3UTR,mmu-miR-28c,FALSE,0
5730420D15Rik,Not_3UTR,mmu-miR-28c,FALSE,0
A530013C23Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Dlx4os,Not_3UTR,mmu-miR-28c,FALSE,0
Atp1a1,Not_3UTR,mmu-miR-28c,FALSE,0
Washc1,Not_3UTR,mmu-miR-28c,FALSE,0
Hist1h2bn,Not_3UTR,mmu-miR-28c,FALSE,3
Lrrc8b,Not_3UTR,mmu-miR-28c,FALSE,4
Gsdma3,Not_3UTR,mmu-miR-28c,FALSE,0
Comtd1,Not_3UTR,mmu-miR-28c,FALSE,0
4931429L15Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Ces1f,Not_3UTR,mmu-miR-28c,FALSE,0
9330133O14Rik,Not_3UTR,mmu-miR-28c,FALSE,1
Ubr7,Not_3UTR,mmu-miR-28c,FALSE,0
Gm16845,Not_3UTR,mmu-miR-28c,FALSE,0
Nsd2,Not_3UTR,mmu-miR-28c,FALSE,0
4930444G20Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Cdc42se2,Not_3UTR,mmu-miR-28c,FALSE,4
Egfem1,Not_3UTR,mmu-miR-28c,FALSE,0
Chsy1,Not_3UTR,mmu-miR-28c,FALSE,0
Golga3,Not_3UTR,mmu-miR-28c,FALSE,0
Gsr,Not_3UTR,mmu-miR-28c,FALSE,0
Dedd2,Not_3UTR,mmu-miR-28c,FALSE,0
Trap1,Not_3UTR,mmu-miR-28c,FALSE,0
Treml1,Not_3UTR,mmu-miR-28c,FALSE,0
Dot1l,Not_3UTR,mmu-miR-28c,FALSE,18
Ampd2,Not_3UTR,mmu-miR-28c,FALSE,0
Foxl1,Not_3UTR,mmu-miR-28c,FALSE,0
AU040320,Not_3UTR,mmu-miR-28c,FALSE,0
Esyt1,Not_3UTR,mmu-miR-28c,FALSE,0
Kcnn3,Not_3UTR,mmu-miR-28c,FALSE,0
2310050C09Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Arhgap33,Not_3UTR,mmu-miR-28c,FALSE,0
Atp11a,Not_3UTR,mmu-miR-28c,FALSE,0
Col4a5,Not_3UTR,mmu-miR-28c,FALSE,0
A830010M20Rik,Not_3UTR,mmu-miR-28c,FALSE,0
8030455M16Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Ap1g1,Not_3UTR,mmu-miR-28c,FALSE,6
Drc3,Not_3UTR,mmu-miR-28c,FALSE,0
Gart,Not_3UTR,mmu-miR-28c,FALSE,0
Aard,Not_3UTR,mmu-miR-28c,FALSE,0
Tacr3,Not_3UTR,mmu-miR-28c,FALSE,0
Il1bos,Not_3UTR,mmu-miR-28c,FALSE,0
Gm32511,Not_3UTR,mmu-miR-28c,FALSE,0
0610038B21Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Fyn,Not_3UTR,mmu-miR-28c,FALSE,0
Dnah7b,Not_3UTR,mmu-miR-28c,FALSE,1
D130009I18Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Rpap3,Not_3UTR,mmu-miR-28c,FALSE,0
Cttnbp2,Not_3UTR,mmu-miR-28c,FALSE,0
4930513N10Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Krt17,Not_3UTR,mmu-miR-28c,FALSE,0
Gm38426,Not_3UTR,mmu-miR-28c,FALSE,0
Psd4,Not_3UTR,mmu-miR-28c,FALSE,0
Abhd17c,Not_3UTR,mmu-miR-28c,FALSE,0
Eprs,Not_3UTR,mmu-miR-28c,FALSE,0
Lrrc8d,Not_3UTR,mmu-miR-28c,FALSE,0
Adgrf5,Not_3UTR,mmu-miR-28c,FALSE,0
Hoxaas3,Not_3UTR,mmu-miR-28c,FALSE,0
Smok4a,Not_3UTR,mmu-miR-28c,FALSE,0
Lama2,Not_3UTR,mmu-miR-28c,FALSE,0
Gm15107,Not_3UTR,mmu-miR-28c,FALSE,0
Mrfap1,Not_3UTR,mmu-miR-28c,FALSE,1
Fam222b,Not_3UTR,mmu-miR-28c,FALSE,0
Jakmip2,Not_3UTR,mmu-miR-28c,FALSE,0
Aar2,Not_3UTR,mmu-miR-28c,FALSE,3
Cabp2,Not_3UTR,mmu-miR-28c,FALSE,0
Xdh,Not_3UTR,mmu-miR-28c,FALSE,0
Ccdc159,Not_3UTR,mmu-miR-28c,FALSE,0
Pithd1,Not_3UTR,mmu-miR-28c,FALSE,3
Ston1,Not_3UTR,mmu-miR-28c,FALSE,0
Clpx,Not_3UTR,mmu-miR-28c,FALSE,0
Cdh11,Not_3UTR,mmu-miR-28c,FALSE,0
Psma3,Not_3UTR,mmu-miR-28c,FALSE,0
Zscan10,Not_3UTR,mmu-miR-28c,FALSE,0
A630072M18Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Ambra1,Not_3UTR,mmu-miR-28c,FALSE,0
Gm20806,Not_3UTR,mmu-miR-28c,FALSE,0
6430573F11Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Magi2,Not_3UTR,mmu-miR-28c,FALSE,0
Papln,Not_3UTR,mmu-miR-28c,FALSE,0
Ctnnd1,Not_3UTR,mmu-miR-28c,FALSE,1
Fancd2,Not_3UTR,mmu-miR-28c,FALSE,0
Crebbp,Not_3UTR,mmu-miR-28c,FALSE,4
Mss51,Not_3UTR,mmu-miR-28c,FALSE,0
Adgrl2,Not_3UTR,mmu-miR-28c,FALSE,0
Adra1a,Not_3UTR,mmu-miR-28c,FALSE,0
Asb12,Not_3UTR,mmu-miR-28c,FALSE,1
Usp40,Not_3UTR,mmu-miR-28c,FALSE,0
Sez6l2,Not_3UTR,mmu-miR-28c,FALSE,0
Abca12,Not_3UTR,mmu-miR-28c,FALSE,0
4930451G09Rik,Not_3UTR,mmu-miR-28c,FALSE,0
5031425F14Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Vmn1r195,Not_3UTR,mmu-miR-28c,FALSE,0
4930550L24Rik,Not_3UTR,mmu-miR-28c,FALSE,0
6430584L05Rik,Not_3UTR,mmu-miR-28c,FALSE,0
Kcna3,Not_3UTR,mmu-miR-28c,FALSE,7
Ltv1,Not_3UTR,mmu-miR-28c,FALSE,0
Erich5,Not_3UTR,mmu-miR-28c,FALSE,0
Loxl2,Not_3UTR,mmu-miR-28c,FALSE,0
Mlkl,Not_3UTR,mmu-miR-28c,FALSE,0
Clca2,Not_3UTR,mmu-miR-28c,FALSE,0
