Gene,Location,miR,Targetscan,Sum
C8a,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Cyp4a30b,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Cdhr3,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Ankrd24,Not_3UTR,mmu-miR-466l-5p,FALSE,0
3110002H16Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,1
5430427M07Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Kif13b,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1700042O10Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Dnajb2,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Abhd12,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Zfp605,Not_3UTR,mmu-miR-466l-5p,FALSE,0
AI314278,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Golga4,Not_3UTR,mmu-miR-466l-5p,FALSE,9
Ap5m1,Not_3UTR,mmu-miR-466l-5p,FALSE,3
0610030E20Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gm7030,Not_3UTR,mmu-miR-466l-5p,FALSE,1
Mtm1,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Aadacl2,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Fut7,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Pigz,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Col6a6,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gm15114,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Cnot6,Not_3UTR,mmu-miR-466l-5p,FALSE,4
Acpt,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gm31520,Not_3UTR,mmu-miR-466l-5p,FALSE,1
Lgals8,Not_3UTR,mmu-miR-466l-5p,FALSE,0
BC046251,Not_3UTR,mmu-miR-466l-5p,FALSE,0
2810032G03Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gm6460,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Mab21l1,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gdpd5,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Vmn2r123,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Sympk,Not_3UTR,mmu-miR-466l-5p,FALSE,8
4933404K08Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Dll1,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Snx14,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Mcm6,Not_3UTR,mmu-miR-466l-5p,FALSE,8
1810014B01Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,27
A430005L14Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Psma6,Not_3UTR,mmu-miR-466l-5p,FALSE,2
5730435O14Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,1
1700016L21Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gm4070,Not_3UTR,mmu-miR-466l-5p,FALSE,18
Sdcbp2,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Gm805,Not_3UTR,mmu-miR-466l-5p,FALSE,0
9330179D12Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
2010315B03Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Zfp777,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1110008L16Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1110015O18Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1500012K07Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Klf2,Not_3UTR,mmu-miR-466l-5p,FALSE,9
Dhx36,Not_3UTR,mmu-miR-466l-5p,FALSE,20
Car4,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1700003M07Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1500009C09Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1700031M16Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Ankar,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Bfar,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1700022A22Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Pp2d1,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Adgrg1,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Dffb,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Lypd4,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Ttc30a2,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1700061G19Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
9930111H07Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
Itgb4,Not_3UTR,mmu-miR-466l-5p,FALSE,0
1700081H04Rik,Not_3UTR,mmu-miR-466l-5p,FALSE,0
