Gene,Location,miR,Targetscan,Sum
3632451O06Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Erap1,Not_3UTR,mmu-miR-467f,FALSE,0
1700049E15Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Atp2b2,Not_3UTR,mmu-miR-467f,FALSE,0
Ly6g5b,Not_3UTR,mmu-miR-467f,FALSE,0
Ccdc38,Not_3UTR,mmu-miR-467f,FALSE,0
AY702103,Not_3UTR,mmu-miR-467f,FALSE,0
Cacna1i,Not_3UTR,mmu-miR-467f,FALSE,0
Atrnl1,Not_3UTR,mmu-miR-467f,FALSE,1
4930519G04Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Csl,Not_3UTR,mmu-miR-467f,FALSE,0
Gtf2h1,Not_3UTR,mmu-miR-467f,FALSE,0
Gm38397,Not_3UTR,mmu-miR-467f,FALSE,0
Mcmdc2,Not_3UTR,mmu-miR-467f,FALSE,0
Cd36,Not_3UTR,mmu-miR-467f,FALSE,0
C130080G10Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Kdm3b,Not_3UTR,mmu-miR-467f,FALSE,1
Olfr1320,Not_3UTR,mmu-miR-467f,FALSE,0
4930412C18Rik,Not_3UTR,mmu-miR-467f,FALSE,1
Cyp39a1,Not_3UTR,mmu-miR-467f,FALSE,0
Ipo8,Not_3UTR,mmu-miR-467f,FALSE,0
Kdm5b,Not_3UTR,mmu-miR-467f,FALSE,10
Nucb2,Not_3UTR,mmu-miR-467f,FALSE,0
AI197445,Not_3UTR,mmu-miR-467f,FALSE,0
1700104L18Rik,Not_3UTR,mmu-miR-467f,FALSE,0
4933407G14Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Dctn1,Not_3UTR,mmu-miR-467f,FALSE,0
Ano7,Not_3UTR,mmu-miR-467f,FALSE,0
Vmn2r13,Not_3UTR,mmu-miR-467f,FALSE,0
Ddx43,Not_3UTR,mmu-miR-467f,FALSE,1
Dock7,Not_3UTR,mmu-miR-467f,FALSE,0
Gm12610,Not_3UTR,mmu-miR-467f,FALSE,0
1700034J05Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Ercc6l,Not_3UTR,mmu-miR-467f,FALSE,16
1700025F22Rik,Not_3UTR,mmu-miR-467f,FALSE,0
4930449E18Rik,Not_3UTR,mmu-miR-467f,FALSE,2
9330178D15Rik,Not_3UTR,mmu-miR-467f,FALSE,0
Cd3g,Not_3UTR,mmu-miR-467f,FALSE,15
Nipbl,Not_3UTR,mmu-miR-467f,FALSE,7
Airn,Not_3UTR,mmu-miR-467f,FALSE,0
4930511A02Rik,Not_3UTR,mmu-miR-467f,FALSE,0
1810014B01Rik,Not_3UTR,mmu-miR-467f,FALSE,1
AA536875,Not_3UTR,mmu-miR-467f,FALSE,0
Hectd4,Not_3UTR,mmu-miR-467f,FALSE,2
4930449I24Rik,Not_3UTR,mmu-miR-467f,FALSE,0
C730036E19Rik,Not_3UTR,mmu-miR-467f,FALSE,0
