Gene,Location,miR,Targetscan,Sum
Fubp3,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Acaa1b,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Loxl2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Insrr,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Col6a1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ifih1,Not_3UTR,mmu-miR-216a-5p,FALSE,7
Ampd3,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Adamts18,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Igsf10,Not_3UTR,mmu-miR-216a-5p,FALSE,0
2410141K09Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Adgrb1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Tmprss11b,Not_3UTR,mmu-miR-216a-5p,FALSE,0
L2hgdh,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Pcdha1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ctdp1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Pdhb,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Abi3bp,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Isl1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Gnpnat1,Not_3UTR,mmu-miR-216a-5p,FALSE,3
Adgrl3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
BC005561,Not_3UTR,mmu-miR-216a-5p,FALSE,42
Ddx25,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Grk2,Not_3UTR,mmu-miR-216a-5p,FALSE,31
Pigl,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Klra8,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ces5a,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Agpat4,Not_3UTR,mmu-miR-216a-5p,FALSE,9
Lrrc3b,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Arid1b,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Flnb,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Rpn1,Not_3UTR,mmu-miR-216a-5p,FALSE,13
Xpnpep3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Gata5os,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Erlin1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Birc6,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Lars,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ccdc80,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Atp6v1b1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Foxj3,Not_3UTR,mmu-miR-216a-5p,FALSE,18
B3gnt7,Not_3UTR,mmu-miR-216a-5p,FALSE,0
A530065N20Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Fbxo9,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Apobr,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4930524N10Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cphx3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ebag9,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Arhgap21,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Btbd35f10,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Camsap2,Not_3UTR,mmu-miR-216a-5p,FALSE,12
Gm11238,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Clca2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cyp2j12,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Myo18a,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Htr3b,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Olfr1213,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Haghl,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Stt3a,Not_3UTR,mmu-miR-216a-5p,FALSE,98
Ap3s1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Mkrn3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
2900092D14Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
A830080D01Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Mab21l2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
G6pc2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Atp2c1,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Gnaz,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Abi3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Pias2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Mmrn2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
8430436N08Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
1700094M24Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Wdr54,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4930548H24Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Rtkn2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Pdzrn4,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Anapc4,Not_3UTR,mmu-miR-216a-5p,FALSE,0
A730008H23Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,12
Clk4,Not_3UTR,mmu-miR-216a-5p,FALSE,4
Hspa8,Not_3UTR,mmu-miR-216a-5p,FALSE,28
Gm9268,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cse1l,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cysltr2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4932438A13Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,10
Cfap54,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Man2a1,Not_3UTR,mmu-miR-216a-5p,FALSE,2
2810403D21Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Lipe,Not_3UTR,mmu-miR-216a-5p,FALSE,9
1810058I24Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,6
Gm5643,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Carmil1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cngb1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Aarsd1,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Gal3st4,Not_3UTR,mmu-miR-216a-5p,FALSE,0
A2m,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Arfgap2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Atp2c2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4833411C07Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Fryl,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Igdcc4,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Birc2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ppm1l,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Ctbp2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Arhgap22,Not_3UTR,mmu-miR-216a-5p,FALSE,0
AA536875,Not_3UTR,mmu-miR-216a-5p,FALSE,0
L3hypdh,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Evc2,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Gm21637,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Usp25,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Vmn2r88,Not_3UTR,mmu-miR-216a-5p,FALSE,0
3110062M04Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Mapre3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Phlpp2,Not_3UTR,mmu-miR-216a-5p,FALSE,7
Olfr134,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4930433I11Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Gm5084,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Clstn1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Dnah10,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Abcf3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cyp2j8,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Tdh,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4930512M02Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Myh7,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Akap6,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Cpxm1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4930526L06Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Rcor1,Not_3UTR,mmu-miR-216a-5p,FALSE,5
Gm12185,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Angptl3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Olfr1472,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4933424G06Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Adh6-ps1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Btbd35f1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
E2f4,Not_3UTR,mmu-miR-216a-5p,FALSE,8
Arhgap11a,Not_3UTR,mmu-miR-216a-5p,FALSE,14
4930556M19Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Abcg5,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ccdc175,Not_3UTR,mmu-miR-216a-5p,FALSE,0
2210414B05Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Ank1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Fam57a,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Col6a3,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4931408C20Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Arhgap30,Not_3UTR,mmu-miR-216a-5p,FALSE,5
Inpp5d,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4931423N10Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
4831407H17Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,1
Btbd35f4,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Adamtsl4,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Fat1,Not_3UTR,mmu-miR-216a-5p,FALSE,0
C730036E19Rik,Not_3UTR,mmu-miR-216a-5p,FALSE,0
Usp18,Not_3UTR,mmu-miR-216a-5p,FALSE,0
