Gene,Location,miR,Targetscan,Sum
Cd209c,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Gpatch3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cds1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
P2rx4,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cdh1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Mroh5,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Abhd5,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Clca3b,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Hexim2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Gm4981,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Tnrc6c,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Zfp395,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Ash1l,Not_3UTR,mmu-miR-181d-3p,FALSE,3
6430531B16Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Agtpbp1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ell2,Not_3UTR,mmu-miR-181d-3p,FALSE,4
1190002N15Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,6
Igf2bp3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cabp7,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Abcg8,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dock3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ptk2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Aqp7,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Snrpf,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Hist2h2aa2,Not_3UTR,mmu-miR-181d-3p,FALSE,5
Arhgef15,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dync1li2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Bcar3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Tex46,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Txndc12,Not_3UTR,mmu-miR-181d-3p,FALSE,5
Cacng8,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Trim29,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Entpd6,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Helz,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Mapk7,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cnnm1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Acan,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ccdc177,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dusp18,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Gsdmc4,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Krt9,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Rp9,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Igdcc4,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dyrk2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dclre1b,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Nynrin,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Lyzl4os,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Zfp628,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dnaaf5,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Arl5c,Not_3UTR,mmu-miR-181d-3p,FALSE,0
1700028E10Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Alg2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Aldh9a1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Pi16,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cacnb4,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4921524L21Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Osbpl1a,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4931440F15Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Lrrc20,Not_3UTR,mmu-miR-181d-3p,FALSE,0
1700080E11Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cdc25b,Not_3UTR,mmu-miR-181d-3p,FALSE,0
1500015A07Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Snrnp200,Not_3UTR,mmu-miR-181d-3p,FALSE,2
Kank2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Adamts1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Pdcd7,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cdh4,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Papln,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Rundc1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4930426L09Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Rbm26,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Lgals3bp,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ahctf1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Tph1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4833419F23Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Fli1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Mkln1,Not_3UTR,mmu-miR-181d-3p,FALSE,3
Zbtb40,Not_3UTR,mmu-miR-181d-3p,FALSE,10
Plekha7,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Chst8,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Ahdc1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4930488B22Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
2410004P03Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Tmem14c,Not_3UTR,mmu-miR-181d-3p,FALSE,1
Abcc1,Not_3UTR,mmu-miR-181d-3p,FALSE,17
Cebpg,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Htr1b,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Entpd5,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Man1a,Not_3UTR,mmu-miR-181d-3p,FALSE,7
Bsnd,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Zkscan17,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Fbxl7,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Epha6,Not_3UTR,mmu-miR-181d-3p,FALSE,0
B4galt6,Not_3UTR,mmu-miR-181d-3p,FALSE,0
2610528J11Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
9130023H24Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Spock2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Elf3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Clic6,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Dennd4b,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Adamts13,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Gnas,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Add2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Itm2b,Not_3UTR,mmu-miR-181d-3p,FALSE,9
Mccc1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ank3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Pde5a,Not_3UTR,mmu-miR-181d-3p,FALSE,0
2010320M18Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Adamtsl1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4732471J01Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Fbxo48,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Vps26b,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Abcd2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Igsf1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Wscd2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Casz1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Oxct1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Angpt4,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Fgfrl1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ppp1r37,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Macf1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Mgat1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Nr1d1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Eml2,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ccdc51,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Pabpn1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Myrfl,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Neil3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cdkn2aipnl,Not_3UTR,mmu-miR-181d-3p,FALSE,2
Aldh8a1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Cage1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Eif4g1,Not_3UTR,mmu-miR-181d-3p,FALSE,2
Mchr1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Sema6d,Not_3UTR,mmu-miR-181d-3p,FALSE,0
4930556J02Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Kifc3,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Vsig8,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Ireb2,Not_3UTR,mmu-miR-181d-3p,FALSE,5
8430429K09Rik,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Disc1,Not_3UTR,mmu-miR-181d-3p,FALSE,0
Klf8,Not_3UTR,mmu-miR-181d-3p,FALSE,0
