Gene,Location,miR,Targetscan,Sum
Muc2,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Cdc42bpa,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Wdr38,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Nfe2l1,Not_3UTR,mmu-miR-466f-3p,FALSE,1
Dhps,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Boc,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Atp13a3,Not_3UTR,mmu-miR-466f-3p,FALSE,1
Ddx50,Not_3UTR,mmu-miR-466f-3p,FALSE,1
4921507P07Rik,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Gm16291,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Duoxa1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Slc6a20b,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Akt1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
4933436H12Rik,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Gm45916,Not_3UTR,mmu-miR-466f-3p,FALSE,0
C130046K22Rik,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Wnk1,Not_3UTR,mmu-miR-466f-3p,FALSE,13
Aqr,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Camkk1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Spock3,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Cep104,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Emc4,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Btbd35f1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Caskin1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Agxt2,Not_3UTR,mmu-miR-466f-3p,FALSE,0
F9,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Mif4gd,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Prcp,Not_3UTR,mmu-miR-466f-3p,FALSE,0
4921501E09Rik,Not_3UTR,mmu-miR-466f-3p,FALSE,0
BC005561,Not_3UTR,mmu-miR-466f-3p,FALSE,0
4930415F15Rik,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Olfr557,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Prl7c1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Atp11b,Not_3UTR,mmu-miR-466f-3p,FALSE,3
Naip7,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Chaf1a,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Cfap54,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Usp14,Not_3UTR,mmu-miR-466f-3p,FALSE,24
Inpp5k,Not_3UTR,mmu-miR-466f-3p,FALSE,1
Gucy2d,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Lama2,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Cd36,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Bpifb3,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Bpifb9a,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Ttll5,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Mug-ps1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Alpk3,Not_3UTR,mmu-miR-466f-3p,FALSE,0
4930453N24Rik,Not_3UTR,mmu-miR-466f-3p,FALSE,0
Acss1,Not_3UTR,mmu-miR-466f-3p,FALSE,0
