Gene,Location,miR,Targetscan,Sum
Mrps2,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Mamdc4,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Mmp17,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Gdf6,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Lgmn,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
9030025P20Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,2
Olfr263,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Cahm,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Irak2,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Cdc37l1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Angel2,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
5730508B09Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,8
Dmxl1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Adcy7,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Cpxcr1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,1
Ptms,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Acsl6,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Gnb1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
H1foo,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Gm1653,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Stk11,Not_3UTR,mmu-miR-196a-2-3p,FALSE,22
Krtap4-1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
1190002N15Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,47
Atg2b,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Ccdc96,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Gpr179,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
1700073E17Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Trappc11,Not_3UTR,mmu-miR-196a-2-3p,FALSE,7
Med1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,5
Eprs,Not_3UTR,mmu-miR-196a-2-3p,FALSE,2
Fut4,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Fcna,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Chic2,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Kdm5b,Not_3UTR,mmu-miR-196a-2-3p,FALSE,6
Lrrc8d,Not_3UTR,mmu-miR-196a-2-3p,FALSE,1
Ccpg1os,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Olfr48,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Atxn7l3b,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
1700011C11Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Dhx34,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
1700016K19Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Amph,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Zcchc9,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Bbs2,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Shprh,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Ubxn4,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Foxd1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Kif23,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Atg7,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Krt90,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
A630072M18Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Trip12,Not_3UTR,mmu-miR-196a-2-3p,FALSE,8
Gpr180,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Chsy3,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Dsc1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
4930402H24Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
H2afy,Not_3UTR,mmu-miR-196a-2-3p,FALSE,16
Atf6,Not_3UTR,mmu-miR-196a-2-3p,FALSE,2
Malrd1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Rtkn,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Tnni3k,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
1700125H20Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,1
Slc35g2,Not_3UTR,mmu-miR-196a-2-3p,FALSE,1
4930448H16Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
6330408A02Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Fam50a,Not_3UTR,mmu-miR-196a-2-3p,FALSE,20
Mum1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,1
Ly6g5b,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Clca3b,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
4931440F15Rik,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Eomes,Not_3UTR,mmu-miR-196a-2-3p,FALSE,1
Acy3,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Ceacam5,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Baiap2l1,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Acot9,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
Tnrc18,Not_3UTR,mmu-miR-196a-2-3p,FALSE,0
