Gene,Location,miR,Targetscan,Sum
9030624J02Rik,Not_3UTR,mmu-miR-327,FALSE,0
Ano7,Not_3UTR,mmu-miR-327,FALSE,0
Irx3,Not_3UTR,mmu-miR-327,FALSE,0
Abhd11,Not_3UTR,mmu-miR-327,FALSE,0
Psma5,Not_3UTR,mmu-miR-327,FALSE,17
Lipf,Not_3UTR,mmu-miR-327,FALSE,0
Frk,Not_3UTR,mmu-miR-327,FALSE,0
Cacna1i,Not_3UTR,mmu-miR-327,FALSE,0
Ube4bos3,Not_3UTR,mmu-miR-327,FALSE,0
Bag5,Not_3UTR,mmu-miR-327,FALSE,0
Olfr464,Not_3UTR,mmu-miR-327,FALSE,0
2900026A02Rik,Not_3UTR,mmu-miR-327,FALSE,0
Agbl2,Not_3UTR,mmu-miR-327,FALSE,0
1700071K01Rik,Not_3UTR,mmu-miR-327,FALSE,0
Ccdc61,Not_3UTR,mmu-miR-327,FALSE,0
Lrrc3,Not_3UTR,mmu-miR-327,FALSE,0
Capn13,Not_3UTR,mmu-miR-327,FALSE,0
Zbed6,Not_3UTR,mmu-miR-327,FALSE,33
Mael,Not_3UTR,mmu-miR-327,FALSE,0
Btbd35f10,Not_3UTR,mmu-miR-327,FALSE,0
Catsperd,Not_3UTR,mmu-miR-327,FALSE,0
Tmem94,Not_3UTR,mmu-miR-327,FALSE,49
Ift20,Not_3UTR,mmu-miR-327,FALSE,0
F830002L21Rik,Not_3UTR,mmu-miR-327,FALSE,0
4930567H12Rik,Not_3UTR,mmu-miR-327,FALSE,0
2310007B03Rik,Not_3UTR,mmu-miR-327,FALSE,0
Ddx49,Not_3UTR,mmu-miR-327,FALSE,0
Ifrd1,Not_3UTR,mmu-miR-327,FALSE,0
Vmn1r132,Not_3UTR,mmu-miR-327,FALSE,0
Haus6,Not_3UTR,mmu-miR-327,FALSE,1
Apeh,Not_3UTR,mmu-miR-327,FALSE,2
Adamtsl3,Not_3UTR,mmu-miR-327,FALSE,0
Dennd2a,Not_3UTR,mmu-miR-327,FALSE,0
Cyp2j12,Not_3UTR,mmu-miR-327,FALSE,0
Arl6,Not_3UTR,mmu-miR-327,FALSE,0
Cap1,Not_3UTR,mmu-miR-327,FALSE,2
Pamr1,Not_3UTR,mmu-miR-327,FALSE,0
5830416I19Rik,Not_3UTR,mmu-miR-327,FALSE,0
Atp7a,Not_3UTR,mmu-miR-327,FALSE,0
Tspan31,Not_3UTR,mmu-miR-327,FALSE,2
Maoa,Not_3UTR,mmu-miR-327,FALSE,0
Enpp3,Not_3UTR,mmu-miR-327,FALSE,0
Actr3,Not_3UTR,mmu-miR-327,FALSE,28
Msn,Not_3UTR,mmu-miR-327,FALSE,12
Alkbh1,Not_3UTR,mmu-miR-327,FALSE,0
Soat1,Not_3UTR,mmu-miR-327,FALSE,0
DXBay18,Not_3UTR,mmu-miR-327,FALSE,0
Rad9a,Not_3UTR,mmu-miR-327,FALSE,0
Cdh1,Not_3UTR,mmu-miR-327,FALSE,0
Mansc4,Not_3UTR,mmu-miR-327,FALSE,0
Arhgap32,Not_3UTR,mmu-miR-327,FALSE,0
Krt28,Not_3UTR,mmu-miR-327,FALSE,0
Timp3,Not_3UTR,mmu-miR-327,FALSE,0
Las1l,Not_3UTR,mmu-miR-327,FALSE,0
Katnb1,Not_3UTR,mmu-miR-327,FALSE,0
Acacb,Not_3UTR,mmu-miR-327,FALSE,0
Lrp1,Not_3UTR,mmu-miR-327,FALSE,0
Nhsl2,Not_3UTR,mmu-miR-327,FALSE,0
Atg14,Not_3UTR,mmu-miR-327,FALSE,0
AA543401,Not_3UTR,mmu-miR-327,FALSE,0
Hspa12a,Not_3UTR,mmu-miR-327,FALSE,0
Nktr,Not_3UTR,mmu-miR-327,FALSE,0
Gm20823,Not_3UTR,mmu-miR-327,FALSE,0
Ccdc57,Not_3UTR,mmu-miR-327,FALSE,0
Jagn1,Not_3UTR,mmu-miR-327,FALSE,0
Cyp2d11,Not_3UTR,mmu-miR-327,FALSE,0
Acad12,Not_3UTR,mmu-miR-327,FALSE,0
9330178D15Rik,Not_3UTR,mmu-miR-327,FALSE,0
Ick,Not_3UTR,mmu-miR-327,FALSE,0
1700012D01Rik,Not_3UTR,mmu-miR-327,FALSE,0
Abca12,Not_3UTR,mmu-miR-327,FALSE,0
Asb6,Not_3UTR,mmu-miR-327,FALSE,13
Ankub1,Not_3UTR,mmu-miR-327,FALSE,0
Zxdc,Not_3UTR,mmu-miR-327,FALSE,0
Aifm3,Not_3UTR,mmu-miR-327,FALSE,0
Cfap69,Not_3UTR,mmu-miR-327,FALSE,0
Aox3,Not_3UTR,mmu-miR-327,FALSE,0
Apol10b,Not_3UTR,mmu-miR-327,FALSE,0
Gm4070,Not_3UTR,mmu-miR-327,FALSE,0
Ptch2,Not_3UTR,mmu-miR-327,FALSE,0
Hr,Not_3UTR,mmu-miR-327,FALSE,0
Acly,Not_3UTR,mmu-miR-327,FALSE,1
Actl6a,Not_3UTR,mmu-miR-327,FALSE,1
Ercc3,Not_3UTR,mmu-miR-327,FALSE,0
1700017B05Rik,Not_3UTR,mmu-miR-327,FALSE,0
C2cd3,Not_3UTR,mmu-miR-327,FALSE,0
Cep250,Not_3UTR,mmu-miR-327,FALSE,0
1500026H17Rik,Not_3UTR,mmu-miR-327,FALSE,0
Bcar3,Not_3UTR,mmu-miR-327,FALSE,0
Calr4,Not_3UTR,mmu-miR-327,FALSE,0
Krt4,Not_3UTR,mmu-miR-327,FALSE,0
Per3,Not_3UTR,mmu-miR-327,FALSE,0
Eif4ebp3,Not_3UTR,mmu-miR-327,FALSE,0
Lamb1,Not_3UTR,mmu-miR-327,FALSE,0
1700022A21Rik,Not_3UTR,mmu-miR-327,FALSE,0
Fpr-rs4,Not_3UTR,mmu-miR-327,FALSE,0
Matn2,Not_3UTR,mmu-miR-327,FALSE,0
Asrgl1,Not_3UTR,mmu-miR-327,FALSE,0
Cdk20,Not_3UTR,mmu-miR-327,FALSE,0
Zcchc5,Not_3UTR,mmu-miR-327,FALSE,0
1810006J02Rik,Not_3UTR,mmu-miR-327,FALSE,0
Hpdl,Not_3UTR,mmu-miR-327,FALSE,0
4930407I10Rik,Not_3UTR,mmu-miR-327,FALSE,0
Scgb2b1,Not_3UTR,mmu-miR-327,FALSE,0
Abhd18,Not_3UTR,mmu-miR-327,FALSE,5
Son,Not_3UTR,mmu-miR-327,FALSE,13
Kank2,Not_3UTR,mmu-miR-327,FALSE,0
1700029H14Rik,Not_3UTR,mmu-miR-327,FALSE,0
4930402H24Rik,Not_3UTR,mmu-miR-327,FALSE,0
Rassf5,Not_3UTR,mmu-miR-327,FALSE,6
Crocc,Not_3UTR,mmu-miR-327,FALSE,0
3010003L21Rik,Not_3UTR,mmu-miR-327,FALSE,0
Capg,Not_3UTR,mmu-miR-327,FALSE,2
Olfr1410,Not_3UTR,mmu-miR-327,FALSE,0
1700037H04Rik,Not_3UTR,mmu-miR-327,FALSE,0
Adh1,Not_3UTR,mmu-miR-327,FALSE,0
