Gene,Location,miR,Targetscan,Sum
4930412C18Rik,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Ttc29,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Islr,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Fabp2,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Gm28043,Not_3UTR,mmu-miR-344f-5p,FALSE,6
Awat2,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Adam1a,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Pwp1,Not_3UTR,mmu-miR-344f-5p,FALSE,1
Vmn2r7,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Slc1a3,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Speer8-ps1,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Apol9b,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Pcdhgb2,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Erap1,Not_3UTR,mmu-miR-344f-5p,FALSE,2
Gria3,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Cep170b,Not_3UTR,mmu-miR-344f-5p,FALSE,0
AI854703,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Akap9,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Flt1,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Cep192,Not_3UTR,mmu-miR-344f-5p,FALSE,15
4931403G20Rik,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Zranb1,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Daam2,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Dhx32,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Alpl,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Crem,Not_3UTR,mmu-miR-344f-5p,FALSE,12
Col6a3,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Gdf9,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Kank4os,Not_3UTR,mmu-miR-344f-5p,FALSE,0
Nipbl,Not_3UTR,mmu-miR-344f-5p,FALSE,4
Kif27,Not_3UTR,mmu-miR-344f-5p,FALSE,0
