Gene,Location,miR,Targetscan,Sum
Fancb,Not_3UTR,mmu-miR-142b,FALSE,0
Mypn,Not_3UTR,mmu-miR-142b,FALSE,0
Ano1,Not_3UTR,mmu-miR-142b,FALSE,0
Gypc,Not_3UTR,mmu-miR-142b,FALSE,0
Gm9696,Not_3UTR,mmu-miR-142b,FALSE,0
2810049E08Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Slc38a6,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr1157,Not_3UTR,mmu-miR-142b,FALSE,4
A830018L16Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Dnaja3,Not_3UTR,mmu-miR-142b,FALSE,2
Tas2r107,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr313,Not_3UTR,mmu-miR-142b,FALSE,0
1700010J16Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Ddx21,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr723,Not_3UTR,mmu-miR-142b,FALSE,0
Acrbp,Not_3UTR,mmu-miR-142b,FALSE,0
Gpm6b,Not_3UTR,mmu-miR-142b,FALSE,2
Gm960,Not_3UTR,mmu-miR-142b,FALSE,0
Fetub,Not_3UTR,mmu-miR-142b,FALSE,0
D930016D06Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Vmn2r26,Not_3UTR,mmu-miR-142b,FALSE,0
St7,Not_3UTR,mmu-miR-142b,FALSE,7
Chrna9,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr985,Not_3UTR,mmu-miR-142b,FALSE,0
Fbxl18,Not_3UTR,mmu-miR-142b,FALSE,0
Gm14632,Not_3UTR,mmu-miR-142b,FALSE,0
Rspo2,Not_3UTR,mmu-miR-142b,FALSE,0
Atp11b,Not_3UTR,mmu-miR-142b,FALSE,27
Get4,Not_3UTR,mmu-miR-142b,FALSE,0
Top2a,Not_3UTR,mmu-miR-142b,FALSE,55
Adam21,Not_3UTR,mmu-miR-142b,FALSE,0
Abhd18,Not_3UTR,mmu-miR-142b,FALSE,0
Megf10,Not_3UTR,mmu-miR-142b,FALSE,0
Mob3b,Not_3UTR,mmu-miR-142b,FALSE,0
4930509K18Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Aspm,Not_3UTR,mmu-miR-142b,FALSE,0
C130060C02Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Gm16551,Not_3UTR,mmu-miR-142b,FALSE,0
Hsdl2,Not_3UTR,mmu-miR-142b,FALSE,0
Otog,Not_3UTR,mmu-miR-142b,FALSE,0
Gorasp1,Not_3UTR,mmu-miR-142b,FALSE,0
Gm853,Not_3UTR,mmu-miR-142b,FALSE,1
Wdr45,Not_3UTR,mmu-miR-142b,FALSE,0
Fam135a,Not_3UTR,mmu-miR-142b,FALSE,0
Smg1,Not_3UTR,mmu-miR-142b,FALSE,1
Afg3l1,Not_3UTR,mmu-miR-142b,FALSE,0
9330179D12Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Eif3m,Not_3UTR,mmu-miR-142b,FALSE,4
Ott,Not_3UTR,mmu-miR-142b,FALSE,0
1110008L16Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Gm10058,Not_3UTR,mmu-miR-142b,FALSE,0
Tdrd1,Not_3UTR,mmu-miR-142b,FALSE,0
Rapgef4,Not_3UTR,mmu-miR-142b,FALSE,1
Mageb5,Not_3UTR,mmu-miR-142b,FALSE,0
Iqcb1,Not_3UTR,mmu-miR-142b,FALSE,0
Ace3,Not_3UTR,mmu-miR-142b,FALSE,0
Kif16b,Not_3UTR,mmu-miR-142b,FALSE,0
Dcaf6,Not_3UTR,mmu-miR-142b,FALSE,0
1700028E10Rik,Not_3UTR,mmu-miR-142b,FALSE,0
1700029J07Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Gm3317,Not_3UTR,mmu-miR-142b,FALSE,0
Bnc1,Not_3UTR,mmu-miR-142b,FALSE,0
Myo1b,Not_3UTR,mmu-miR-142b,FALSE,0
Bbox1,Not_3UTR,mmu-miR-142b,FALSE,0
Ttc30b,Not_3UTR,mmu-miR-142b,FALSE,0
2900076A07Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Map3k3,Not_3UTR,mmu-miR-142b,FALSE,0
5430427O19Rik,Not_3UTR,mmu-miR-142b,FALSE,0
A4galt,Not_3UTR,mmu-miR-142b,FALSE,0
4930542D17Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Cul2,Not_3UTR,mmu-miR-142b,FALSE,0
0610039H22Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Acot4,Not_3UTR,mmu-miR-142b,FALSE,0
Gsg1l2,Not_3UTR,mmu-miR-142b,FALSE,0
Tmem116,Not_3UTR,mmu-miR-142b,FALSE,0
Fer1l4,Not_3UTR,mmu-miR-142b,FALSE,0
Tek,Not_3UTR,mmu-miR-142b,FALSE,0
2210414B05Rik,Not_3UTR,mmu-miR-142b,FALSE,0
1700006A11Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr820,Not_3UTR,mmu-miR-142b,FALSE,0
Anln,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr812,Not_3UTR,mmu-miR-142b,FALSE,0
2310061N02Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Cdc42bpg,Not_3UTR,mmu-miR-142b,FALSE,0
Atp6v1a,Not_3UTR,mmu-miR-142b,FALSE,0
Cdc42ep2,Not_3UTR,mmu-miR-142b,FALSE,0
4930415F15Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Gm10389,Not_3UTR,mmu-miR-142b,FALSE,0
2810403D21Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Catsperd,Not_3UTR,mmu-miR-142b,FALSE,0
Dlx1,Not_3UTR,mmu-miR-142b,FALSE,0
Ank2,Not_3UTR,mmu-miR-142b,FALSE,0
Sdf4,Not_3UTR,mmu-miR-142b,FALSE,6
Slc7a2,Not_3UTR,mmu-miR-142b,FALSE,0
4930404I05Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Zfp110,Not_3UTR,mmu-miR-142b,FALSE,0
Cmtr2,Not_3UTR,mmu-miR-142b,FALSE,0
Hnrnph2,Not_3UTR,mmu-miR-142b,FALSE,0
Dpy19l4,Not_3UTR,mmu-miR-142b,FALSE,0
Thop1,Not_3UTR,mmu-miR-142b,FALSE,4
Nr2f2,Not_3UTR,mmu-miR-142b,FALSE,0
AI504432,Not_3UTR,mmu-miR-142b,FALSE,34
Aoc2,Not_3UTR,mmu-miR-142b,FALSE,7
Asrgl1,Not_3UTR,mmu-miR-142b,FALSE,0
4933402J07Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Acot6,Not_3UTR,mmu-miR-142b,FALSE,0
Oma1,Not_3UTR,mmu-miR-142b,FALSE,0
Pigw,Not_3UTR,mmu-miR-142b,FALSE,0
1810012K16Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Kif22,Not_3UTR,mmu-miR-142b,FALSE,0
Dcn,Not_3UTR,mmu-miR-142b,FALSE,0
4930553J12Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Fstl5,Not_3UTR,mmu-miR-142b,FALSE,0
Gm732,Not_3UTR,mmu-miR-142b,FALSE,0
A930019D19Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Ddb1,Not_3UTR,mmu-miR-142b,FALSE,0
4930590J08Rik,Not_3UTR,mmu-miR-142b,FALSE,0
4930423M02Rik,Not_3UTR,mmu-miR-142b,FALSE,0
1700105P06Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Cirbp,Not_3UTR,mmu-miR-142b,FALSE,0
4931430N09Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Cyp4a32,Not_3UTR,mmu-miR-142b,FALSE,0
Asb2,Not_3UTR,mmu-miR-142b,FALSE,0
4932413F04Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Adam25,Not_3UTR,mmu-miR-142b,FALSE,0
Esco1,Not_3UTR,mmu-miR-142b,FALSE,8
Yipf7,Not_3UTR,mmu-miR-142b,FALSE,0
Aox2,Not_3UTR,mmu-miR-142b,FALSE,0
Mep1b,Not_3UTR,mmu-miR-142b,FALSE,0
Olfr900,Not_3UTR,mmu-miR-142b,FALSE,0
Gmds,Not_3UTR,mmu-miR-142b,FALSE,0
Lrrc41,Not_3UTR,mmu-miR-142b,FALSE,0
Cenpe,Not_3UTR,mmu-miR-142b,FALSE,10
Lrmp,Not_3UTR,mmu-miR-142b,FALSE,8
Itgbl1,Not_3UTR,mmu-miR-142b,FALSE,0
4933427D06Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Gm14625,Not_3UTR,mmu-miR-142b,FALSE,0
Sdr16c5,Not_3UTR,mmu-miR-142b,FALSE,0
Glipr1l1,Not_3UTR,mmu-miR-142b,FALSE,0
Pcdhb17,Not_3UTR,mmu-miR-142b,FALSE,0
5430427M07Rik,Not_3UTR,mmu-miR-142b,FALSE,0
4930463O16Rik,Not_3UTR,mmu-miR-142b,FALSE,0
5530401A14Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Asb5,Not_3UTR,mmu-miR-142b,FALSE,0
Ang5,Not_3UTR,mmu-miR-142b,FALSE,0
Siglecg,Not_3UTR,mmu-miR-142b,FALSE,0
Ccdc88a,Not_3UTR,mmu-miR-142b,FALSE,0
Ryr3,Not_3UTR,mmu-miR-142b,FALSE,0
Zranb1,Not_3UTR,mmu-miR-142b,FALSE,0
9030204H09Rik,Not_3UTR,mmu-miR-142b,FALSE,0
9130221H12Rik,Not_3UTR,mmu-miR-142b,FALSE,0
Fpr-rs6,Not_3UTR,mmu-miR-142b,FALSE,0
Padi3,Not_3UTR,mmu-miR-142b,FALSE,0
Zfp358,Not_3UTR,mmu-miR-142b,FALSE,0
Vmn1r25,Not_3UTR,mmu-miR-142b,FALSE,0
Cfap54,Not_3UTR,mmu-miR-142b,FALSE,0
Cdkn2aip,Not_3UTR,mmu-miR-142b,FALSE,0
