Gene,Location,miR,Targetscan,Sum
Lhcgr,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Pcnx3,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Gm16325,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Cldn34-ps,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Zfp446,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Mctp2,Not_3UTR,mmu-miR-196a-1-3p,FALSE,2
Ammecr1l,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Yy2,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Fbxl14,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
1810034E14Rik,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
BC030867,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Atic,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Abcd1,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Frem3,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
1810032O08Rik,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
2210404E10Rik,Not_3UTR,mmu-miR-196a-1-3p,FALSE,1
Kif1bp,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
3110002H16Rik,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Atp10d,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
3632451O06Rik,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Capn15,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Psmd12,Not_3UTR,mmu-miR-196a-1-3p,FALSE,1
Adat1,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Hoxa1,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Dst,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Msl1,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
Camsap3,Not_3UTR,mmu-miR-196a-1-3p,FALSE,0
