Gene,Location,miR,Targetscan,Sum
Espnl,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Pbxip1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
9530053A07Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Abcc5,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Cnot2,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Gfap,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Apom,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Zfp831,Not_3UTR,mmu-miR-29c-5p,FALSE,0
2410137M14Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Mfsd7c,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Vac14,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Fn3krp,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Col4a5,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Itsn1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Cnbd2,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Pikfyve,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Hdgfl2,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Myo3b,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Batf3,Not_3UTR,mmu-miR-29c-5p,FALSE,6
Arnt2,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Ablim2,Not_3UTR,mmu-miR-29c-5p,FALSE,0
1700012A03Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Psmd3,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Camk4,Not_3UTR,mmu-miR-29c-5p,FALSE,3
Pop1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Erich1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Cd300e,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Fam103a1,Not_3UTR,mmu-miR-29c-5p,FALSE,1
Hpse,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Gm30332,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Myo7a,Not_3UTR,mmu-miR-29c-5p,FALSE,0
4632428C04Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Cfap74,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Epx,Not_3UTR,mmu-miR-29c-5p,FALSE,1
Tbck,Not_3UTR,mmu-miR-29c-5p,FALSE,0
4930529C04Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Ddx5,Not_3UTR,mmu-miR-29c-5p,FALSE,3
Mapk8ip1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Zc3h12b,Not_3UTR,mmu-miR-29c-5p,FALSE,0
5031425F14Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
4930402K13Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Adam23,Not_3UTR,mmu-miR-29c-5p,FALSE,0
4932438A13Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,3
Marco,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Myo7b,Not_3UTR,mmu-miR-29c-5p,FALSE,0
4930430F21Rik,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Rps20,Not_3UTR,mmu-miR-29c-5p,FALSE,1
Mtcl1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Dip2c,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Hectd1,Not_3UTR,mmu-miR-29c-5p,FALSE,5
Chtop,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Kctd1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Plce1,Not_3UTR,mmu-miR-29c-5p,FALSE,0
Col6a4,Not_3UTR,mmu-miR-29c-5p,FALSE,0
