Gene,Location,miR,Targetscan,Sum
Afm,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Pbdc1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930573O16Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Kcnma1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Kat14,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ano7,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Hes2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Abca15,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Pcdh19,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ankrd61,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Aacs,Not_3UTR,mmu-miR-467d-5p,FALSE,8
Gm5627,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Map3k6,Not_3UTR,mmu-miR-467d-5p,FALSE,0
H2al1h,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Abca5,Not_3UTR,mmu-miR-467d-5p,FALSE,0
5830417I10Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,3
Dmd,Not_3UTR,mmu-miR-467d-5p,FALSE,0
9530059O14Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Dclre1a,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ccdc189,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Syvn1,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Sgip1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mab21l2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Eef1a2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Fam159a,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Itgb1bp2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Acox3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mdh2,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Abhd5,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Armc5,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Kif14,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gm996,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Vmn2r1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Phf11b,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mog,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Capn6,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Flnb,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Arhgef28,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ippk,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Kidins220,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Psmb8,Not_3UTR,mmu-miR-467d-5p,FALSE,4
Nrcam,Not_3UTR,mmu-miR-467d-5p,FALSE,0
H2al1m,Not_3UTR,mmu-miR-467d-5p,FALSE,0
9530077C05Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Aff2,Not_3UTR,mmu-miR-467d-5p,FALSE,1
4930428G15Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ifi213,Not_3UTR,mmu-miR-467d-5p,FALSE,0
A830080D01Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,13
Gm15408,Not_3UTR,mmu-miR-467d-5p,FALSE,0
1700074H08Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Vmn2r113,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930563E18Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Bloc1s1,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Dpp10,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Taok2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mrgprb5,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Uhrf2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Lvrn,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Scrn1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4931428F04Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Cep44,Not_3UTR,mmu-miR-467d-5p,FALSE,3
Ogdh,Not_3UTR,mmu-miR-467d-5p,FALSE,5
Ikzf3,Not_3UTR,mmu-miR-467d-5p,FALSE,4
9130011E15Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
2700089I24Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Zap70,Not_3UTR,mmu-miR-467d-5p,FALSE,36
4931406P16Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mdga1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Fignl1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930511E03Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
A230056P14Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Srp54c,Not_3UTR,mmu-miR-467d-5p,FALSE,9
Cyp1b1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
A530013C23Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gm8298,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930517M08Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
E130309D02Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,4
Ercc5,Not_3UTR,mmu-miR-467d-5p,FALSE,1
A930001A20Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Jph4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Clca1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
H2al1k,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Abca16,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Cryl1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Zfp862-ps,Not_3UTR,mmu-miR-467d-5p,FALSE,6
Vmn1r171,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ccdc177,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Med4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Dsg3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930447J18Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Duxbl3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Sidt2,Not_3UTR,mmu-miR-467d-5p,FALSE,9
Shank2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Amigo2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Pcf11,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gbx1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Kdm4c,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Adam6b,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Arpc4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mnd1-ps,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Crygb,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Commd7,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Vmn2r57,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Fancg,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Fgf20,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mmp25,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Cdk16,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Csrnp1,Not_3UTR,mmu-miR-467d-5p,FALSE,3
AA387883,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Kcna4,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Akt1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Fkbp10,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Adnp2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
1700025F24Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,7
Acox1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Faiml,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Psap,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Zfp39,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Apob,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Igsf23,Not_3UTR,mmu-miR-467d-5p,FALSE,4
Ctu1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ager,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Asic5,Not_3UTR,mmu-miR-467d-5p,FALSE,0
7420700N18Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Camta2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Bbc3,Not_3UTR,mmu-miR-467d-5p,FALSE,3
Asxl3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Akap13,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Apof,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Akap8l,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Adgrb2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4931406H21Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Rnase6,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Pcdha12,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Nron,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Abca12,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ccdc148,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Dido1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Abcb8,Not_3UTR,mmu-miR-467d-5p,FALSE,2
Ankrd12,Not_3UTR,mmu-miR-467d-5p,FALSE,0
1700029J07Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ankrd60,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Mto1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Otud1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Enpep,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Dnah1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ankrd17,Not_3UTR,mmu-miR-467d-5p,FALSE,4
Pde10a,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ap4b1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ampd2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Tfap2d,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gli3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Keap1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gm4788,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Arhgap27,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Arhgap18,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Fam46d,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Slc16a2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Insm1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Arhgap35,Not_3UTR,mmu-miR-467d-5p,FALSE,0
1810055G02Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Sema4b,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Arhgef3,Not_3UTR,mmu-miR-467d-5p,FALSE,12
Ankrd10,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Slc40a1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ptn,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gm10516,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Psmd7,Not_3UTR,mmu-miR-467d-5p,FALSE,0
A630033H20Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Sorbs3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Atp6v1c2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Abcb6,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Edem2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Eng,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Pvalb,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Astn1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ctnnd1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Lrriq1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Zfp560,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Atg4b,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930507D05Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Vmn2r97,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Lcmt2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Htt,Not_3UTR,mmu-miR-467d-5p,FALSE,5
Atpaf1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Coq10b,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Map3k21,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Fgf13,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Duox1,Not_3UTR,mmu-miR-467d-5p,FALSE,1
A830011K09Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Cdk17,Not_3UTR,mmu-miR-467d-5p,FALSE,4
Edc4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Tead3,Not_3UTR,mmu-miR-467d-5p,FALSE,2
Gm5071,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Bag5,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Cpeb3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Map2k1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Vmn1r233,Not_3UTR,mmu-miR-467d-5p,FALSE,0
5830473C10Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Crebbp,Not_3UTR,mmu-miR-467d-5p,FALSE,2
Akirin1,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Kmt2e,Not_3UTR,mmu-miR-467d-5p,FALSE,71
Epb41l3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Pitx3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Tmem199,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Bdh1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Itpa,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Dzip3,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Creb1,Not_3UTR,mmu-miR-467d-5p,FALSE,7
Tex11,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Brca2,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Irx4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Bpifa6,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4930542C21Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
9530091C08Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Brinp1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Lsm4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Bscl2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Dnaaf2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Cables1,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Ndst2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Gnpat,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Aff1,Not_3UTR,mmu-miR-467d-5p,FALSE,1
Copb2,Not_3UTR,mmu-miR-467d-5p,FALSE,0
C030016D13Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Eya4,Not_3UTR,mmu-miR-467d-5p,FALSE,0
Dsel,Not_3UTR,mmu-miR-467d-5p,FALSE,2
C2cd4a,Not_3UTR,mmu-miR-467d-5p,FALSE,0
C330021F23Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
4933427D06Rik,Not_3UTR,mmu-miR-467d-5p,FALSE,0
